# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_1aa937a9e322_model
# start_datetime = 2023-06-14 20:12:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/standata-1aa96d3f9593.json
# init = 2 (Default)
# random
#   seed = 2356
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-202306141712-2-502d3c.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-profile-202306141712-2-1aace7.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
-187.298,0.96001,0.0417932,7,127,0,205.901,-0.123626,-14.0389,-0.325866,-1.32104,-1.46578,-0.947602,0.159505,-0.762333,-0.0479374,-0.898529,3.24785,-0.258669,0.352665,1.00464,-0.498433,0.311934,0.766561,-1.17725,0.150176,0.245671,0.240638,0.375366,2.0936,-1.05836,-4.29053,-4.76064,-3.07767,0.51805,-2.47595,-0.155694,-2.91829,-0.0635476,0.0866397,0.246811,-0.122451,0.0766333,0.188322,-0.289218,0.0368938,-10.5749,-0.123626
-185.792,0.955335,0.0417932,7,127,0,193.096,-0.161241,-5.87504,-0.193007,-0.411516,-0.549327,-0.656983,0.518926,-2.07954,-1.41315,1.87644,3.51936,-0.183869,0.382084,0.996542,-0.432373,0.614744,1.23335,1.56801,-1.01386,0.243153,0.205779,0.366127,2.24615,-0.67926,-1.44827,-1.93328,-2.31216,1.82629,-7.31864,-4.97339,6.60386,-0.0447084,0.0929048,0.242312,-0.105133,0.149477,0.299893,0.381266,-0.246523,-10.6402,-0.161241
-181.689,0.987375,0.0417932,6,63,0,192.467,-0.108978,-8.71237,-0.0515419,-0.567854,-0.848802,-0.796668,0.933552,-1.56506,-1.44104,1.55037,3.90881,-0.175031,0.500248,0.468338,-0.721364,1.02042,0.819655,-0.392823,-0.75043,0.227843,0.20653,0.359396,3.2039,-0.201467,-2.21963,-3.3178,-3.11402,3.64907,-6.11753,-5.63275,6.0601,-0.0398797,0.113978,0.106708,-0.164358,0.232497,0.186753,-0.0895022,-0.17098,-10.5579,-0.108978
-180.771,0.834235,0.0417932,6,63,0,190.946,-0.0903322,-11.5548,0.303032,-0.408663,-0.802658,-0.561302,0.445313,-1.58893,-1.3889,0.781896,4.9085,-0.211582,0.289992,0.491409,-0.39415,-0.113163,1.10975,-0.242656,-0.0512298,0.324658,0.113347,0.383935,2.53622,1.48743,-2.00592,-3.93984,-2.75515,2.18582,-7.79925,-6.81742,3.83794,-0.0686918,0.0941482,0.15954,-0.127964,-0.0367394,0.360289,-0.0787802,-0.0166321,-11.1936,-0.0903322
-183.963,0.930364,0.0417932,6,63,0,190.001,-0.0666876,-14.0618,1.20759,-0.355508,-0.950289,-0.55359,0.637132,-1.25934,-0.986945,1.26467,4.73531,-0.172236,0.279044,0.634546,-0.354488,0.743848,0.672047,-0.953752,-0.281808,0.319342,0.12855,0.39546,2.96472,5.71832,-1.68344,-4.49991,-2.62142,3.01702,-5.96335,-4.67349,5.98862,-0.055002,0.0891105,0.202637,-0.113203,0.237542,0.214613,-0.304573,-0.0899932,-11.002,-0.0666876
-189.066,0.996286,0.0417932,7,127,0,196.456,-0.151847,-10.5678,-0.973877,-1.58815,-1.1783,-1.27314,0.527652,-1.7788,-1.68741,-0.792429,2.87153,-0.482556,0.52905,1.46386,-0.770412,0.651416,1.33637,1.47272,-1.23174,0.170283,0.0619468,0.323995,2.3189,-2.79652,-4.56043,-3.38351,-3.65587,1.51517,-5.10788,-4.84544,-2.27548,-0.082171,0.0900881,0.24927,-0.131188,0.110925,0.227561,0.250779,-0.209743,-10.324,-0.151847
-181.275,0.802642,0.0417932,6,127,0,196.643,-0.118547,-10.7045,-0.260656,-0.518101,-0.767995,-0.548102,0.262792,-1.20727,-1.23557,0.522836,4.22934,-0.312245,0.599746,0.876032,-0.841176,1.11979,0.0858069,-0.228696,-0.536403,0.156173,0.185769,0.354928,2.03809,-1.1024,-2.19122,-3.24811,-2.31811,1.11144,-5.10596,-5.22564,2.21125,-0.0487643,0.0936644,0.136813,-0.131369,0.174882,0.0134007,-0.0357163,-0.0837718,-11.038,-0.118547
-188.891,0.993332,0.0417932,6,63,0,197.236,-0.216101,-9.78035,0.155233,-0.681414,-0.409668,-0.709183,-0.121791,-1.21261,-0.720656,0.285739,6.31264,-0.944847,1.34302,2.27808,-1.51945,1.3553,1.16934,0.966432,-0.24848,0.0754121,0.35886,0.308,2.22473,0.979933,-4.30152,-2.58609,-4.47682,-0.768821,-7.65475,-4.54925,1.80377,-0.0712529,0.10128,0.171795,-0.114585,0.102206,0.0881821,0.0728807,-0.0187384,-11.9024,-0.216101
-192.442,0.860652,0.0417932,6,63,0,199.247,-0.130056,-5.87675,-2.05955,-0.393687,-0.395751,-0.246782,0.30006,-0.558101,-0.829244,0.177069,6.08091,-1.01835,1.77227,1.91433,-1.47479,1.91376,0.834747,-0.178106,-0.122581,0.0656029,0.223551,0.317176,1.55524,-12.5239,-2.39397,-2.40653,-1.50066,1.82464,-3.39376,-5.04256,1.07674,-0.0668066,0.116266,0.125586,-0.0967507,0.125548,0.0547618,-0.0116842,-0.0080417,-12.0939,-0.130056
-194.693,0.946153,0.0417932,6,63,0,201.615,-0.133569,-5.20607,-2.35531,-0.417883,-0.367172,-0.281711,0.0167847,-0.653503,-0.61684,0.264724,6.4015,-1.00199,1.81965,1.81155,-1.37957,2.06621,1.18733,0.0900027,-0.163903,0.0683847,0.236001,0.326286,1.41789,-15.0775,-2.67508,-2.35045,-1.80337,0.107448,-4.1834,-3.9487,1.69463,-0.0685207,0.124436,0.123882,-0.0943413,0.141297,0.0811953,0.00615481,-0.0112085,-12.3119,-0.133569
-190.552,0.934746,0.0417932,7,127,0,205.183,-0.114587,-10.3565,-1.285,-0.405076,-0.338292,-0.456543,0.170885,-0.716692,-1.74219,0.0947463,8.51578,-1.09253,1.28162,1.67216,-1.73029,2.31189,1.84576,0.151134,0.890134,0.0904638,0.185701,0.351756,1.96399,-10.9428,-3.44954,-2.88082,-3.88782,1.45522,-6.10319,-14.8361,0.806839,-0.0988343,0.11594,0.15127,-0.156529,0.209143,0.166975,0.0136721,0.0805249,-12.8912,-0.114587
-188.729,0.997828,0.0417932,6,127,0,196.276,-0.151052,-9.15283,-1.33059,-0.769542,-0.448176,-0.452007,0.0200199,-0.46105,-0.654365,-0.723384,6.83162,-0.931006,0.960316,1.91187,-1.80188,1.8986,1.90177,-0.256173,-1.04679,0.102061,0.242226,0.352101,3.13728,-9.09008,-5.25722,-3.06176,-3.08794,0.136768,-3.14971,-4.47037,-4.94188,-0.0950194,0.0980108,0.195128,-0.183901,0.193773,0.194097,-0.0261453,-0.106836,-11.874,-0.151052
-194.102,0.894925,0.0417932,6,63,0,201.607,-0.17451,-8.76802,-2.15751,-0.698345,-0.533201,-0.340753,0.0651006,-0.372941,-0.560494,-0.904034,7.3134,-0.959007,0.800241,1.98504,-1.87053,2.34965,2.34453,-0.33821,-0.340495,0.0941616,0.230755,0.366928,2.72283,-15.7787,-5.10728,-3.89951,-2.49206,0.476107,-2.72746,-4.09911,-6.61156,-0.0903016,0.075352,0.186914,-0.176132,0.221247,0.220765,-0.0318464,-0.0320615,-12.1732,-0.17451
-192.616,0.999837,0.0417932,7,127,0,209.756,-0.11352,-8.27613,1.26333,-0.346919,-0.443766,-0.495659,0.514238,-1.74921,-1.67189,1.89767,4.30873,-0.653185,0.929676,1.48914,-0.12867,-0.794149,0.974051,2.03648,0.886715,0.100946,0.339027,0.378104,2.94493,5.44336,-1.49478,-1.91207,-2.13566,2.21571,-7.53687,-7.2037,8.17655,-0.0659364,0.0938471,0.150322,-0.0129888,-0.0801662,0.0983265,0.205575,0.0895103,-10.7977,-0.11352
-185.135,0.998297,0.0417932,6,63,0,198.291,-0.102757,-10.0991,-1.3791,-0.861101,-0.890687,-0.642476,-0.077738,-0.782145,-0.321818,-0.680218,3.81565,-0.341497,0.580435,0.66607,-1.07606,0.817539,1.81081,-0.539343,-0.751635,0.157182,0.166891,0.358673,2.47601,-5.26216,-3.28566,-3.39855,-2.45147,-0.296621,-2.98439,-1.22795,-2.59548,-0.0536772,0.0912341,0.104694,-0.169137,0.128503,0.284627,-0.0847751,-0.118144,-10.6973,-0.102757
-185.27,0.986677,0.0417932,6,63,0,192.801,-0.201535,-9.91905,-1.6153,-0.939117,-1.02686,-0.606902,0.0692813,-1.25828,-0.592015,-0.0501748,3.55734,-0.471983,0.550122,1.26234,-0.696591,0.897176,1.37609,-0.328063,-0.603213,0.171719,0.412551,0.373836,2.75345,-5.74618,-3.34075,-3.65288,-2.15895,0.246457,-4.47612,-2.10599,-0.178489,-0.0810484,0.0944663,0.216768,-0.119618,0.154062,0.236301,-0.0563347,-0.103583,-10.5018,-0.201535
-184.276,0.995357,0.0417932,6,127,0,192.173,-0.169296,-10.5855,-0.315985,-0.775151,-0.922239,-0.415175,0.547367,-1.23209,-1.53264,-0.246908,3.48445,-0.33644,0.614408,1.36756,-0.745907,0.103359,0.685817,0.8744,0.0115159,0.151234,0.316762,0.39489,3.51867,-1.10103,-2.70097,-3.21349,-1.44665,1.90727,-4.29315,-5.34039,-0.860339,-0.0508812,0.0929192,0.206821,-0.112806,0.0156313,0.103719,0.132239,0.00174159,-10.3012,-0.169296
-194.761,0.989195,0.0417932,6,63,0,203.145,-0.098208,-7.58613,0.426828,-0.440141,-0.350767,-0.426261,0.232882,-0.671269,-0.320281,0.832142,6.61218,-0.75207,0.910864,1.70999,-0.0114414,0.112852,0.974647,-1.03516,-2.48083,0.0711816,0.159727,0.413993,2.35001,2.82226,-2.91029,-2.31933,-2.81851,1.53986,-4.43855,-2.11775,5.50227,-0.0535335,0.0648368,0.121719,-0.000814418,0.008033,0.0693769,-0.0736846,-0.17659,-11.9972,-0.098208
-194.003,0.917037,0.0417932,6,63,0,204.752,-0.181229,-5.35749,-1.51319,-0.212734,-0.384773,-0.272872,0.272332,-1.54152,-1.14959,0.523942,5.19746,-0.526243,1.47847,2.35508,-0.309097,-0.0675441,0.342445,0.16627,-2.06939,0.0651877,0.348812,0.371965,3.52228,-7.86476,-1.10568,-1.99984,-1.41824,1.41543,-8.01201,-5.97495,2.72317,-0.0343045,0.0963784,0.153522,-0.0201493,-0.00440304,0.0223232,0.0108388,-0.134899,-11.0827,-0.181229
-193.678,0.98877,0.0417932,6,127,0,207.523,-0.129252,-7.20341,0.0451579,-1.36415,-1.23562,-0.982712,1.09719,-2.41826,-0.524156,-0.309615,2.07749,-0.494252,0.940949,0.945663,-1.06037,0.133029,1.09942,1.20863,-1.85438,0.072082,0.323209,0.442608,2.79808,0.0938153,-2.83401,-2.56699,-2.04158,2.27941,-5.02391,-1.08893,-0.643224,-0.0356266,0.0678255,0.0681653,-0.0764335,0.00958897,0.0792487,0.0871208,-0.133668,-9.87684,-0.129252
-196.265,0.998491,0.0417932,6,127,0,209.506,-0.111027,-4.20075,-0.401721,-1.86045,-0.670517,-1.57031,-0.12766,-2.83307,0.980979,0.442365,2.22509,-0.682378,1.0727,0.951538,0.147563,1.04491,0.715161,-0.841558,-1.6799,0.0866191,0.300233,0.389219,3.52977,-0.893864,-4.13966,-1.49196,-3.49409,-0.284055,-6.30383,2.18276,0.9843,-0.059107,0.0929166,0.0824214,0.0127818,0.0905092,0.0619466,-0.072895,-0.145512,-9.76789,-0.111027
-194.698,0.9356,0.0417932,7,127,0,205.329,-0.158962,-16.0621,0.487648,-2.02949,-1.76701,-1.09637,0.544779,-0.0684832,-2.20677,-0.773056,2.72602,-0.453522,0.759807,1.73787,-1.41079,-0.362256,0.430998,0.837806,1.17329,0.110777,0.141862,0.324215,2.47469,1.32934,-5.53243,-4.81689,-2.98871,1.48508,-0.186686,-6.01569,-2.10737,-0.0502398,0.0841693,0.192516,-0.156283,-0.0401297,0.0477447,0.0928097,0.129973,-10.2115,-0.158962
-189.279,0.90299,0.0417932,6,63,0,204.097,-0.160374,-13.7432,1.43823,-1.90591,-1.12641,-1.14089,1.12018,-0.61255,-1.34309,-1.45056,4.09188,-0.957973,0.87874,1.4145,-1.07668,-0.203239,0.854761,-0.346266,0.585215,0.0841313,0.233202,0.348015,2.06327,5.88507,-7.79875,-4.60912,-4.6684,4.58365,-2.50648,-5.49576,-5.93552,-0.0805955,0.0739296,0.119004,-0.0905827,-0.0170988,0.0719121,-0.0291318,0.0492349,-10.9619,-0.160374
-185.971,0.881723,0.0417932,7,127,0,199.754,-0.181551,-9.70087,-1.0589,-1.2348,-0.792418,-0.961002,-0.165498,-0.869091,-0.786526,0.103358,3.99919,-0.326558,0.511268,1.26728,-0.374147,-0.375259,0.602874,-0.0339763,-0.67901,0.176207,0.314566,0.244124,1.42209,-4.23475,-4.9382,-3.16903,-3.84323,-0.661857,-3.47566,-3.14546,0.413347,-0.0575418,0.090089,0.223303,-0.0659274,-0.0661232,0.106231,-0.00598687,-0.119646,-11.2231,-0.181551
-185.647,0.944534,0.0417932,6,63,0,195.025,-0.134174,-10.2633,0.489998,-1.01607,-0.709299,-0.623173,0.914611,-0.953138,-1.19561,-0.650555,4.63689,-0.764213,1.0109,1.09914,-1.1551,0.790963,0.719835,-0.463205,-0.539488,0.0741106,0.207391,0.390058,2.6773,2.27207,-4.71139,-3.28894,-2.88958,4.24095,-4.4196,-5.54393,-3.01655,-0.0566363,0.0749181,0.0814582,-0.0856049,0.0586187,0.0533474,-0.0343284,-0.0399818,-11.0178,-0.134174
-186.381,0.993247,0.0417932,6,63,0,192.769,-0.134309,-7.47483,-1.17551,-1.40657,-0.6401,-0.859035,0.304715,-0.282011,0.155657,-1.0161,6.05585,-0.527405,0.431787,1.34605,-1.47921,1.0137,0.913489,1.60324,-1.21377,0.158679,0.257497,0.368633,3.06965,-7.11869,-8.51796,-3.87635,-5.20218,1.84531,-1.70782,0.942636,-6.15336,-0.0836879,0.0685153,0.21359,-0.234719,0.160852,0.144951,0.254399,-0.192599,-11.5604,-0.134309
-192.727,0.803302,0.0417932,7,127,0,201.169,-0.111975,-9.32704,0.822962,-0.880405,-1.34046,-0.890787,0.728551,-2.32177,-1.35126,2.15992,2.01821,-0.346243,0.880734,0.862711,0.0711323,-0.237726,1.61756,-1.41298,0.783084,0.124179,0.288873,0.299152,1.95283,1.66091,-1.77684,-2.70533,-1.79779,1.47037,-4.68581,-2.72712,4.35916,-0.0429961,0.109369,0.10713,0.00883313,-0.0295206,0.200867,-0.175462,0.0972424,-10.1209,-0.111975
-183.409,0.996903,0.0417932,6,63,0,199.578,-0.154217,-9.32524,0.455971,-0.982434,-1.08824,-0.988172,0.371315,-2.53959,-0.809437,0.835586,2.86935,-0.422277,0.825515,1.30745,-0.535306,0.746112,1.20455,-0.223369,-0.615588,0.126429,0.157958,0.3672,2.35537,1.30834,-2.81895,-3.12255,-2.83541,1.06543,-7.287,-2.32256,2.39759,-0.0533881,0.104369,0.165301,-0.0676784,0.0943305,0.15229,-0.0282404,-0.0778283,-10.3129,-0.154217
-180.931,0.883545,0.0417932,7,127,0,190.675,-0.123728,-7.34217,-0.836503,-1.13588,-0.6452,-0.962841,0.627754,-0.955461,-1.12918,-0.328299,4.36669,-0.102725,0.219162,0.449304,-0.277593,0.186973,0.619002,-0.24263,-0.580864,0.438005,0.194862,0.387189,3.2685,-3.65275,-4.96005,-2.81739,-4.20443,2.74121,-4.1722,-4.93078,-1.43358,-0.0449942,0.0959938,0.196797,-0.121587,0.0818948,0.271126,-0.106273,-0.254421,-10.7724,-0.123728
-183.331,0.994268,0.0417932,6,63,0,191.547,-0.0711415,-11.6489,-0.46029,-1.21875,-1.06169,-0.86683,0.701629,-1.69559,-1.3946,-1.36605,4.14564,-0.168124,0.247151,0.550522,-0.51402,0.527599,0.782119,-0.573759,0.0241007,0.341126,0.232445,0.367254,3.4499,-1.9082,-5.05249,-4.40139,-3.59357,2.9087,-7.02933,-5.7815,-5.66317,-0.0573517,0.0843096,0.187798,-0.175346,0.179978,0.266801,-0.195724,0.00822138,-10.626,-0.0711415
-184.385,0.997757,0.0417932,6,63,0,194.155,-0.0804516,-11.1311,-1.00936,-1.26135,-0.949561,-1.00723,0.469251,-1.61857,-1.15503,-2.01732,3.97007,-0.211791,0.210254,0.616588,-0.446873,0.781647,0.603431,-0.305492,0.581233,0.380839,0.198349,0.390579,3.41705,-4.00722,-5.00765,-3.76982,-3.99876,1.86296,-6.42584,-4.58553,-8.00889,-0.0806584,0.0800731,0.234821,-0.170187,0.297682,0.22981,-0.116344,0.221356,-10.556,-0.0804516
-185.806,0.774923,0.0417932,6,63,0,200.355,-0.160968,-6.74683,-0.429299,-1.23847,-0.691126,-0.789339,0.683207,-0.358091,0.141689,0.664153,4.15414,-0.365458,0.656508,0.407902,-0.292217,-0.232747,0.647289,1.40377,-0.694853,0.15001,0.389559,0.38645,2.462,-1.78337,-5.14476,-2.87104,-3.27902,2.83814,-1.48756,0.588597,2.75899,-0.0548221,0.0984825,0.0611892,-0.0438353,-0.0349142,0.0970996,0.210579,-0.104235,-10.8584,-0.160968
-186.228,0.979711,0.0417932,6,127,0,197.282,-0.0788815,-11.6584,-0.249946,-0.99422,-1.05336,-0.865452,0.229924,-1.28912,-1.37996,0.340974,3.74844,-0.386816,0.9474,2.11056,-1.10423,0.792148,1.53904,0.677566,0.536735,0.108255,0.255797,0.376199,2.62627,-0.936906,-3.72678,-3.94846,-3.2441,0.861858,-4.83217,-5.17268,1.27812,-0.0418748,0.102561,0.228479,-0.119539,0.0857541,0.166609,0.0733499,0.0581042,-10.6232,-0.0788815
-188.228,0.981901,0.0417932,6,127,0,194.712,-0.11396,-7.43354,-1.21677,-0.186047,-0.69782,-0.403262,0.211688,-2.5153,-1.39772,0.504795,3.56926,-0.663264,0.917817,1.56454,-0.884971,0.29407,1.09916,0.166535,0.906919,0.115081,0.245304,0.359753,2.48628,-4.34297,-0.664051,-2.4907,-1.43935,0.755571,-8.97777,-4.98884,1.80175,-0.0763293,0.105624,0.180049,-0.101844,0.033842,0.126493,0.0191651,0.10437,-10.5805,-0.11396
-189.574,1,0.0417932,6,63,0,202.002,-0.140438,-5.39218,0.0769322,-0.686282,-0.611575,-0.667905,1.25849,-1.18922,-1.64454,3.29478,3.50614,-0.287865,0.638255,0.677499,-0.81154,1.36207,1.90221,0.0345129,0.778838,0.178581,0.213286,0.356045,2.52212,0.269735,-2.4062,-2.14427,-2.34177,4.41245,-4.16958,-5.76599,11.552,-0.0514072,0.11398,0.120988,-0.144926,0.243239,0.339698,0.00616335,0.139086,-10.5425,-0.140438
-186.999,0.825642,0.0417932,6,63,0,200.473,-0.20021,-8.94433,0.489682,-0.429896,-0.682965,-0.483375,0.738061,-1.30036,-1.47229,0.917716,3.9413,-0.329805,1.00705,1.41943,-0.780953,0.297622,1.04405,-0.213307,-0.996063,0.11136,0.393221,0.396117,2.86624,1.92998,-1.69435,-2.69177,-1.90513,2.90892,-5.1251,-5.80274,3.617,-0.0367271,0.112145,0.158067,-0.0869669,0.0331432,0.116265,-0.0237539,-0.110922,-10.6483,-0.20021
-185.698,0.932259,0.0417932,6,63,0,197.913,-0.145033,-10.9052,1.40422,-0.45874,-0.671971,-0.513839,0.0603266,-1.2881,-0.175525,0.92183,4.56207,-0.434932,0.978782,1.5919,-1.66772,1.0471,1.36618,0.0113369,0.582594,0.0926589,0.256715,0.422515,3.27142,6.40617,-2.0928,-3.06558,-2.34417,0.275214,-5.8764,-0.800756,4.20545,-0.0403003,0.0906929,0.147504,-0.154529,0.097023,0.126588,0.00105046,0.0539825,-10.8452,-0.145033
-190.485,0.988538,0.0417932,6,127,0,198.672,-0.102136,-14.0504,0.789486,-0.500541,-0.552702,-0.444795,0.704005,-0.687012,-1.10863,0.12477,8.58534,-0.129067,0.799646,2.21757,-1.0882,1.01422,1.46475,-0.65808,0.545941,0.0895061,0.0865144,0.361867,2.74058,6.778,-4.29732,-4.74514,-3.81872,6.04412,-5.89823,-9.51799,1.07119,-0.0115523,0.0715732,0.198486,-0.0974008,0.0907787,0.131104,-0.0589022,0.0488651,-12.6626,-0.102136
-187.327,0.836905,0.0417932,6,127,0,196.827,-0.0867725,-11.3621,1.12,-0.550953,-0.723032,-0.587779,0.590406,-1.1408,-0.312959,0.898811,5.94965,-0.406697,0.507776,1.85453,-1.23849,0.674207,0.381211,-0.975502,0.306983,0.142627,0.0979135,0.390273,2.6795,6.66362,-3.27798,-4.30179,-3.49708,3.51271,-6.78736,-1.862,5.34762,-0.0580061,0.0724228,0.264508,-0.176642,0.0961605,0.0543711,-0.139133,0.0437843,-11.6129,-0.0867725
-197.691,0.496718,0.0417932,6,63,0,206.278,-0.106634,-8.20981,-0.29726,-0.758713,-0.487114,-0.523977,0.577793,-0.317394,-0.584956,0.437465,6.32866,-0.0536308,0.615434,0.598538,-1.19522,-0.763816,0.22805,-0.521281,-0.0885948,0.137469,0.0914831,0.409904,1.91697,-1.88126,-4.80164,-3.08278,-3.31607,3.65665,-2.00868,-3.70199,2.76857,-0.0073726,0.0846034,0.0822807,-0.164307,-0.105001,0.03135,-0.0716602,-0.0121791,-12.0375,-0.106634
-198.616,0.964459,0.0417932,7,127,0,212.083,-0.113627,-14.072,1.42589,-0.795212,-1.33307,-0.97939,0.222961,-2.56622,-1.95293,0.251062,2.82523,-0.519876,1.68142,2.80223,-1.23678,0.749903,1.59383,-0.123966,0.106645,0.0606438,0.471789,0.405776,2.67339,4.02849,-2.24666,-3.76625,-2.76701,0.629916,-7.25018,-5.51747,0.709309,-0.0315273,0.101968,0.169938,-0.0750032,0.045477,0.0966559,-0.00751775,0.00646735,-10.2018,-0.113627
-198.16,0.972127,0.0417932,6,127,0,213.639,-0.137328,-9.26022,1.243,0.187149,-0.63044,-0.202942,0.603388,-2.12849,-0.867481,1.6869,4.49855,-0.348529,0.902407,2.80708,-2.20178,1.56204,1.75267,-0.49011,0.452233,0.0895069,0.0650549,0.364736,3.22222,5.59172,0.841902,-2.83607,-0.912945,2.71437,-9.57513,-3.90241,7.58862,-0.0311957,0.0807716,0.251253,-0.197075,0.139813,0.156876,-0.0438682,0.0404779,-10.8214,-0.137328
-187.918,0.914617,0.0417932,6,127,0,206.14,-0.0822656,-15.8255,0.748635,-0.599923,-1.00543,-0.596703,0.119116,-0.708672,-1.0539,0.885732,4.87819,-0.376751,0.959752,0.153906,-0.94926,0.465922,0.0356505,-0.652769,-0.707799,0.102142,0.199892,0.382113,2.60189,3.65199,-2.92654,-4.90466,-2.91083,0.581072,-3.45703,-5.14112,4.32077,-0.0384819,0.0980306,0.0157202,-0.0969589,0.04759,0.0036414,-0.0666748,-0.0722957,-11.1506,-0.0822656
-188.307,0.971273,0.0417932,7,127,0,196.347,-0.0776034,-12.8619,1.13452,-0.737337,-0.804186,-0.548096,0.514271,-0.589669,-1.1621,0.162876,4.54464,-0.33641,0.896071,0.574143,-0.471967,0.417131,-0.0095544,-0.522601,-0.599089,0.102958,0.188744,0.358379,2.43165,5.15598,-3.35093,-3.65474,-2.4909,2.33717,-2.67983,-5.28131,0.740214,-0.0346359,0.0922573,0.0591124,-0.0485925,0.0429469,-0.000983698,-0.0538057,-0.0616808,-11.0461,-0.0776034
-185.323,0.921835,0.0417932,6,63,0,196.043,-0.124999,-12.7988,1.40122,-0.757325,-0.967791,-0.501645,0.793659,-1.25997,-0.773311,-0.0963542,4.37815,-0.429535,0.585709,1.02823,-0.479923,0.127096,-0.180646,0.581996,-1.0191,0.14185,0.28004,0.412266,2.76167,6.13476,-3.31569,-4.23714,-2.19628,3.47476,-5.51636,-3.38568,-0.421854,-0.0609293,0.0830825,0.145854,-0.0680769,0.0180285,-0.0256246,0.0825559,-0.144558,-10.8794,-0.124999
-190.418,0.705515,0.0417932,6,63,0,198.137,-0.0873504,-10.9792,0.548341,-0.860703,-0.665978,-0.709951,-0.0131396,-1.4192,-0.783403,-0.13693,4.08765,-0.48224,0.741954,0.370653,-0.725951,0.465721,0.122104,0.614925,-1.08689,0.120791,0.499408,0.400659,2.14315,2.24143,-3.51825,-2.72229,-2.90203,-0.05371,-5.8012,-3.20228,-0.559722,-0.0582501,0.0896211,0.0447714,-0.0876882,0.0562547,0.0147491,0.0742772,-0.131287,-10.9361,-0.0873504
-186.334,0.981855,0.0417932,6,63,0,198.059,-0.211115,-11.8311,0.418434,-0.629243,-0.685567,-0.479861,0.845481,-0.401728,-0.871758,0.484492,6.67379,-0.286255,0.332389,1.17098,-0.716887,0.833014,1.11154,1.01199,0.00422156,0.231439,0.181609,0.374188,3.71784,2.79254,-4.19944,-4.57533,-3.20249,5.64257,-2.68105,-5.81793,3.2334,-0.0662507,0.076928,0.271012,-0.165916,0.192792,0.257255,0.234214,0.000977036,-11.702,-0.211115
-183.716,0.597333,0.0417932,6,127,0,194.794,-0.2136,-11.7681,0.563571,-0.722746,-0.68565,-0.532626,0.810042,-0.520443,-0.763654,0.601009,6.93145,-0.269377,0.346631,1.06946,-0.698821,0.586255,1.17049,0.958437,-0.116142,0.220615,0.162642,0.37858,3.61215,3.90637,-5.00968,-4.75255,-3.69187,5.61477,-3.60743,-5.29323,4.16586,-0.0594284,0.0764718,0.235938,-0.15417,0.129336,0.258226,0.211445,-0.0256227,-11.828,-0.2136
-180.935,0.593816,0.0417932,6,127,0,197.648,-0.155496,-3.23209,-0.940213,-1.26273,-0.561251,-0.88932,1.23432,-1.08666,-0.33433,-0.558297,4.97732,-0.284539,0.330999,0.619917,-0.344974,0.788266,1.3642,0.69095,-1.26504,0.244896,0.146364,0.354791,2.364,-4.67974,-6.28501,-2.79353,-4.42643,6.14363,-5.40864,-1.66407,-2.77882,-0.0696827,0.0810605,0.151815,-0.0844828,0.193044,0.334087,0.169211,-0.309803,-11.27,-0.155496
