# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_1aa937a9e322_model
# start_datetime = 2023-06-14 20:12:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/standata-1aa96d3f9593.json
# init = 2 (Default)
# random
#   seed = 2356
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-202306141712-4-502d3c.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpLONWRn/model_363cd2b8b5b24abb691f84f4f79ef391-profile-202306141712-4-1aace7.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
-188.542,0.997291,0.0592169,7,127,0,200.603,-0.101527,-10.7014,-1.39229,-0.619126,-0.852888,-0.633563,0.440899,-0.717161,-1.20336,0.518185,4.69039,-0.583702,0.995561,2.15558,-2.02382,0.926961,1.54274,-0.201406,0.120904,0.105347,0.258157,0.425248,3.03736,-6.53036,-2.90394,-4.00038,-2.97166,2.06799,-3.36376,-5.64421,2.43049,-0.0614913,0.104879,0.227084,-0.213203,0.0976525,0.162523,-0.0212175,0.0127368,-10.9564,-0.101527
-187.357,0.987659,0.0592169,6,63,0,198.42,-0.175504,-11.0451,1.97361,-0.868345,-1.19683,-0.600537,0.453662,-2.16675,-0.663716,0.27545,2.6238,-0.391752,0.845951,1.15955,-0.710783,0.128167,0.386717,0.169444,-1.17262,0.11457,0.272555,0.335031,1.82792,5.17837,-2.27837,-3.14025,-1.57569,1.19032,-5.68512,-1.74146,0.722728,-0.0448831,0.0969208,0.13285,-0.0814345,0.0146842,0.0443062,0.0194133,-0.134348,-10.4083,-0.175504
-190.839,0.941084,0.0592169,6,63,0,196.956,-0.183569,-12.3068,1.75083,-0.701209,-1.53942,-0.428381,1.03424,-1.54885,-0.62881,0.146544,2.52746,-0.254034,0.929164,1.04305,-0.593475,-0.0671685,0.347888,-0.10985,0.0282676,0.104905,0.236452,0.331271,1.8426,4.42514,-1.77228,-3.89083,-1.08272,2.614,-3.91465,-1.58929,0.370385,-0.0266495,0.0974744,0.109422,-0.0622588,-0.00704635,0.0364954,-0.0115239,0.00296542,-10.3621,-0.183569
-190.835,0.95974,0.0592169,6,63,0,198.417,-0.0824059,-9.94242,-0.212751,-1.2212,-0.923294,-1.21589,-1.29634,-2.61745,-0.904579,-0.321942,2.49478,-0.34773,0.550219,1.27747,-0.132032,0.232396,1.57806,0.44822,0.450125,0.1746,0.346285,0.315798,2.14862,-0.530767,-3.04663,-2.30341,-3.03337,-3.23409,-6.52996,-2.25672,-0.803175,-0.0607136,0.0960683,0.223047,-0.0230527,0.0405763,0.27553,0.0782592,0.0785918,-10.2284,-0.0824059
-194.808,0.997811,0.0592169,6,63,0,205.531,-0.144729,-9.53377,0.539212,-0.323752,-1.7432,0.132268,1.39718,-1.71702,-0.586118,1.89951,1.76757,-0.139752,0.476474,0.739712,-1.21514,0.890041,1.06942,0.269787,-0.942108,0.194939,0.378458,0.435814,5.73484,0.953097,-0.572256,-3.08123,0.233793,2.46963,-3.03496,-1.03601,3.35752,-0.027243,0.0928832,0.144199,-0.236878,0.173503,0.208472,0.052592,-0.183653,-9.34945,-0.144729
-201.808,0.903742,0.0592169,6,63,0,208.384,-0.117691,-7.34586,-0.0193584,-0.644466,-2.07343,0.155437,1.71926,-1.68536,-0.0252716,1.71449,0.978847,-0.330273,0.717348,0.27457,-1.17673,0.222136,2.21789,1.20563,-1.32107,0.15491,0.389543,0.478543,2.68967,-0.0189489,-0.630834,-2.02957,0.152149,1.68289,-1.64971,-0.024737,1.67822,-0.0511626,0.111125,0.0425338,-0.182288,0.0344111,0.343574,0.186765,-0.204647,-9.59654,-0.117691
-197.834,0.978948,0.0592169,6,63,0,215.449,-0.053093,-11.4243,2.00055,-1.22973,-1.74889,-0.37875,1.54425,-0.312137,-0.349773,-0.444185,2.2254,-0.555053,1.17511,0.79426,0.136358,-0.306752,0.863633,0.354738,1.59198,0.0935959,0.387495,0.406248,3.02621,4.45202,-2.73663,-3.89197,-0.84287,3.43658,-0.694629,-0.778384,-0.988488,-0.0519507,0.109985,0.0743394,0.0127625,-0.0287108,0.0808324,0.0332021,0.149003,-9.87459,-0.053093
-194.889,0.995782,0.0592169,7,127,0,209.377,-0.227267,-5.06659,-1.50756,-0.409643,-0.652627,-0.42427,0.860624,-1.70527,-1.01388,0.54394,3.03331,-0.490534,1.68845,1.325,-0.026889,1.26202,0.828432,0.687472,-1.40826,0.0710948,0.338256,0.409194,2.96258,-4.57289,-1.24257,-1.97962,-1.28694,2.61054,-5.17261,-3.07542,1.64994,-0.0348744,0.12004,0.0942003,-0.00191167,0.0897227,0.0588972,0.0488756,-0.10012,-10.2169,-0.227267
-199.031,0.976168,0.0592169,6,127,0,210.731,-0.252005,-4.22401,-1.4304,-1.64226,-0.640987,-0.617583,1.49929,-1.18393,-1.05686,-0.155459,2.91644,-0.765297,1.4431,1.01864,-0.367463,0.263386,0.889801,0.200331,-1.97444,0.0642227,0.47482,0.364942,3.40443,-4.17168,-4.78955,-1.8694,-1.80114,4.37257,-3.45286,-3.08225,-0.453386,-0.0491494,0.0926798,0.0654196,-0.0235994,0.0169153,0.0571454,0.0128658,-0.126804,-10.0681,-0.252005
-200.713,0.996931,0.0592169,6,63,0,209.958,-0.143628,-6.9819,-0.535692,-1.65328,-1.17608,-0.529972,1.44282,-0.814195,-1.65646,1.08399,2.21201,-0.981508,0.678514,1.23075,-0.428887,1.13106,1.08861,1.11489,0.0764167,0.069125,0.388765,0.406394,1.80222,-1.18496,-3.65708,-2.6015,-1.17231,3.19154,-1.80101,-3.66412,2.3978,-0.0678467,0.0469023,0.0850758,-0.0296468,0.0781844,0.0752502,0.0770667,0.0052823,-10.2631,-0.143628
-200.581,0.99077,0.0592169,6,63,0,210.027,-0.0607513,-9.27337,-0.63627,-1.16909,-1.01553,-0.402944,1.61172,-0.893154,-2.08054,-0.499918,3.19655,-0.384268,1.36985,1.86307,-0.338682,0.59706,1.52826,-0.0526482,0.59537,0.0648141,0.373498,0.322814,2.69593,-2.03387,-3.73705,-3.2462,-1.28803,5.15195,-2.85501,-6.65055,-1.59801,-0.024906,0.0887853,0.120753,-0.0219514,0.0386979,0.0990528,-0.00341234,0.0385884,-10.3512,-0.0607513
-198.776,1,0.0592169,6,63,0,212.166,-0.277012,-4.54935,0.482821,-1.63986,-0.394288,-1.42811,-0.290119,-1.43435,0.794927,1.09431,3.80782,-0.784608,0.99632,0.89315,-1.35377,-0.26676,0.123087,1.19468,-0.904288,0.109906,0.574489,0.3327,1.76639,1.83849,-6.24429,-1.50138,-5.43796,-1.10472,-5.46173,3.02694,4.16694,-0.0862334,0.109502,0.0981628,-0.148788,-0.0293186,0.0135281,0.131303,-0.099387,-10.9568,-0.277012
-197.305,0.99264,0.0592169,6,63,0,211.393,-0.277825,-5.72457,0.376353,-1.501,-0.422471,-1.41656,-0.355075,-1.45638,0.565484,1.30031,3.8148,-0.791107,1.00037,0.861865,-1.44788,-0.275026,0.219798,0.934482,-0.829672,0.0856377,0.55591,0.339835,1.79523,1.43571,-5.72601,-1.61164,-5.40389,-1.35454,-5.55581,2.15721,4.96043,-0.0677486,0.0856691,0.0738081,-0.123993,-0.0235526,0.018823,0.0800269,-0.0710512,-10.9467,-0.277825
-199.022,0.993203,0.0592169,6,63,0,211.62,-0.211985,-7.6307,-0.00363768,-0.560268,-0.779431,-0.225769,1.59166,-1.25942,-1.16048,0.0699351,3.7181,-0.25395,1.07245,2.84459,-1.60866,0.245249,0.636355,-1.08462,1.32804,0.101506,0.388409,0.442956,4.48964,-0.0135253,-2.08313,-2.898,-0.83943,5.91796,-4.68265,-4.31477,0.260026,-0.0257775,0.10886,0.288743,-0.163288,0.0248943,0.0645938,-0.110096,0.134804,-10.2635,-0.211985
-196.925,0.993918,0.0592169,6,127,0,212.954,-0.128417,-13.6538,-1.50617,-1.10074,-0.705223,-0.91373,-0.742541,-0.286012,-0.742593,0.0419994,6.14932,-0.989952,0.954273,1.99764,-1.36344,1.00103,0.768987,-1.24315,0.939587,0.107106,0.341768,0.493557,5.11644,-9.26193,-6.76882,-4.33664,-5.61882,-4.56612,-1.75878,-4.56644,0.258268,-0.10603,0.102209,0.21396,-0.146033,0.107217,0.0823634,-0.133149,0.100636,-11.3049,-0.128417
-194.351,0.957729,0.0592169,6,63,0,208.974,-0.196919,-7.66986,0.722744,-1.97619,-1.1171,-0.926719,2.20654,-0.481658,-0.548844,-0.747532,3.06928,-0.408741,0.713915,0.811267,-1.6668,-0.643056,0.464632,0.707618,-0.542276,0.143082,0.202348,0.351044,2.69393,2.21831,-6.0655,-3.42868,-2.84436,6.77248,-1.47834,-1.68456,-2.29438,-0.0584834,0.102148,0.116077,-0.238488,-0.0920095,0.0664803,0.101247,-0.0775899,-10.2976,-0.196919
-195.285,0.872594,0.0592169,6,63,0,203.126,-0.0723011,-2.98422,-1.28888,-1.28661,-0.561899,-1.34899,0.0167778,-2.76839,0.643822,0.903575,2.54114,-0.571887,0.884554,1.57896,0.215918,1.08635,2.34334,-0.294165,-0.676713,0.138954,0.319992,0.331767,2.05371,-3.27523,-3.26946,-1.42786,-3.42797,0.0426347,-7.03485,1.63604,2.29611,-0.0794662,0.122913,0.219404,0.0300028,0.150953,0.325617,-0.0408756,-0.0940323,-10.2829,-0.0723011
-198.413,0.984806,0.0592169,6,63,0,211.61,-0.182791,-5.01007,2.26014,-0.190135,-0.872787,-0.1168,1.85615,-2.26056,1.41563,2.15373,2.74491,-0.165883,0.48833,0.521084,-0.899358,-0.0913236,1.92638,0.153015,0.525936,0.15461,0.245546,0.411293,3.07969,6.20388,-0.521904,-2.39572,-0.320606,5.09497,-6.20503,3.88577,5.91178,-0.0256472,0.0755007,0.0805648,-0.13905,-0.0141195,0.297837,0.0236577,0.0813149,-10.069,-0.182791
-192.444,0.990159,0.0592169,6,63,0,205.429,-0.0749114,-10.4438,-2.8772,-1.10814,-0.896114,-1.11205,-0.427085,-1.92954,-2.15985,-0.48302,3.66562,-0.346157,0.654554,0.989464,-0.20352,0.958415,0.773761,-0.0462825,-1.20995,0.209551,0.375214,0.351454,2.37485,-10.5467,-4.06203,-3.28482,-4.07636,-1.56553,-7.07298,-7.91719,-1.77057,-0.0725374,0.137162,0.207343,-0.0426477,0.200836,0.162142,-0.00969854,-0.253546,-10.6625,-0.0749114
-192.15,0.944302,0.0592169,6,63,0,205.978,-0.18758,-5.63978,0.622448,-0.784931,-1.0242,-0.344382,1.4867,-1.77635,1.4806,0.138528,2.40889,-0.290468,0.735786,0.642351,-0.956332,0.166516,1.53936,1.09848,1.01752,0.133039,0.283196,0.434044,3.15612,1.49941,-1.89081,-2.46719,-0.829579,3.5813,-4.27904,3.56661,0.3337,-0.0386437,0.0978884,0.0854578,-0.12723,0.0221532,0.204795,0.146141,0.13537,-9.91719,-0.18758
-187.344,0.989389,0.0592169,6,63,0,200.372,-0.131258,-16.268,-0.255005,-1.35605,-1.5192,-1.1392,0.22567,-0.996339,-2.03225,-0.381855,3.47247,-0.279376,0.565239,0.657038,-0.990728,-0.0952653,1.60307,0.0663647,-1.13052,0.209531,0.223542,0.346101,1.79166,-0.885497,-4.70883,-5.27537,-3.95583,0.783632,-3.45976,-7.05693,-1.32598,-0.058538,0.118435,0.13767,-0.207588,-0.0199611,0.335893,0.0139055,-0.23688,-10.7969,-0.131258
-188.969,0.990147,0.0592169,6,63,0,200.257,-0.1991,-11.4269,1.7026,-1.95603,-1.13007,-1.05938,0.410984,-0.309214,-0.872131,-0.721543,2.76593,-0.300241,0.673652,1.04463,-0.283577,0.336898,1.61359,-0.033866,-0.980278,0.11169,0.283642,0.319072,1.94629,4.70927,-5.41023,-3.12569,-2.93016,1.13675,-0.855263,-2.41225,-1.99574,-0.0335339,0.0752401,0.116674,-0.0316727,0.0376282,0.180221,-0.00378249,-0.109487,-10.415,-0.1991
-181.098,0.980907,0.0592169,6,63,0,196.129,-0.0932674,-11.6589,-1.3604,-0.57625,-0.902039,-0.725338,-0.337569,-1.26802,-0.720114,0.866697,4.47228,-0.245676,0.539984,0.725568,-0.378926,0.457683,0.880987,-0.0382525,-0.298522,0.251585,0.325733,0.393983,3.12588,-6.08408,-2.57715,-4.03417,-3.24391,-1.5097,-5.67096,-3.22055,3.87611,-0.0618084,0.135852,0.182542,-0.095332,0.115146,0.221643,-0.00962373,-0.0751035,-10.839,-0.0932674
-182.579,0.972769,0.0592169,6,63,0,189.15,-0.0322309,-8.93057,-0.242716,-0.765348,-0.753335,-0.620419,1.03209,-1.60015,-1.02989,-0.910274,4.8759,-0.308213,0.330787,0.759941,-0.674869,0.783254,1.38477,0.458452,-0.51205,0.284976,0.183647,0.411871,3.96472,-1.18346,-3.73176,-3.67319,-3.0251,5.03235,-7.80219,-5.02163,-4.43841,-0.0878334,0.0942663,0.216565,-0.192321,0.223208,0.394626,0.130648,-0.145922,-10.8762,-0.0322309
-184.308,0.796115,0.0592169,6,63,0,194.497,-0.100463,-6.65389,-0.0891605,-0.927291,-0.74455,-0.686618,1.17438,-1.70326,-0.747533,-0.53791,4.11273,-0.0762781,0.249762,0.952304,-0.675149,0.513045,1.2515,0.818632,-0.909487,0.27721,0.186897,0.404873,4.07243,-0.366693,-3.8137,-3.06213,-2.82387,4.82992,-7.00503,-3.0744,-2.21228,-0.0211451,0.0692365,0.263989,-0.187158,0.142221,0.346929,0.226933,-0.252119,-10.5053,-0.100463
-187.177,0.99027,0.0592169,6,63,0,194.334,-0.0933678,-10.8134,-0.383849,-1.07514,-1.09372,-0.994149,0.490419,-1.11401,-0.755791,1.51866,4.24887,-0.266943,0.368565,1.05989,-0.859227,0.708129,1.49602,-0.376806,0.224569,0.277677,0.142186,0.379055,4.07045,-1.63092,-4.56814,-4.64706,-4.22401,2.08372,-4.73328,-3.21126,6.45259,-0.0741237,0.102342,0.294305,-0.238587,0.196631,0.41541,-0.10463,0.0623575,-10.5665,-0.0933678
-183.551,0.931576,0.0592169,6,63,0,193.393,-0.109636,-8.68473,-0.321903,-1.36468,-1.04331,-0.972936,0.511226,-1.18332,-0.660077,0.46833,2.75617,-0.289624,0.484165,0.352687,-0.484821,0.74734,0.745155,-0.0236775,0.638871,0.172256,0.236373,0.38448,2.46753,-0.88722,-3.76128,-2.87553,-2.68158,1.40903,-3.26143,-1.81929,1.2908,-0.0498897,0.0834006,0.0607526,-0.0835136,0.128734,0.128358,-0.00407861,0.11005,-10.2333,-0.109636
-185.308,0.929305,0.0592169,6,63,0,193.78,-0.139482,-12.1966,0.0894425,-0.705577,-0.751193,-0.575439,0.264565,-0.735034,-0.432737,0.140636,5.79831,-0.447433,0.896787,0.860979,-0.38031,0.734672,2.51658,0.0762962,-2.41128,0.11876,0.228968,0.36351,2.74999,0.518615,-4.09115,-4.35565,-3.33658,1.53403,-4.26195,-2.50914,0.81545,-0.0531371,0.106503,0.10225,-0.0451656,0.0872498,0.298869,0.00906095,-0.286363,-11.5234,-0.139482
-186.231,0.957618,0.0592169,6,63,0,194.006,-0.173459,-13.1705,0.00677754,-0.525776,-0.673283,-0.474304,0.182688,-0.892302,-1.24865,-0.0583138,5.60711,-0.621242,0.666524,0.770603,-0.944059,1.43764,1.76089,0.469673,-2.65458,0.141588,0.165246,0.362795,2.95421,0.0380024,-2.94809,-3.77517,-2.65948,1.02435,-5.00324,-7.0013,-0.326972,-0.0879602,0.0943716,0.109108,-0.133667,0.203552,0.24932,0.0664998,-0.375856,-11.3874,-0.173459
-186.525,0.908442,0.0592169,6,63,0,198.395,-0.0569704,-12.9253,1.22483,-0.0310307,-0.699593,-0.316628,-0.0179591,-1.57244,-1.35529,1.54271,4.58129,-0.210548,0.611472,0.961586,-0.28542,0.580744,0.640588,1.38301,1.5784,0.17937,0.368285,0.359383,2.15238,5.61131,-0.14216,-3.20504,-1.45056,-0.0822757,-7.20381,-6.20898,7.06759,-0.037766,0.10968,0.17248,-0.0511958,0.104168,0.114902,0.24807,0.283117,-11.16,-0.0569704
-180.348,0.762472,0.0592169,6,63,0,194.659,-0.103046,-14.959,0.466251,-0.00998326,-0.722325,-0.332566,-0.165279,-1.48585,-1.15866,0.646623,5.7164,-0.214704,0.445892,0.466365,-0.548087,0.333974,0.279151,0.743084,-0.786243,0.247716,0.257851,0.396518,2.58655,2.66528,-0.0570683,-4.1291,-1.90108,-0.944804,-8.49374,-6.62334,3.69636,-0.0531856,0.110455,0.115526,-0.13577,0.0827306,0.0691503,0.184074,-0.194765,-11.5403,-0.103046
-184.786,0.100087,0.0592169,5,31,0,196.266,-0.118177,-15.3373,1.18305,-0.0204117,-0.578607,-0.466068,-0.310151,-1.78362,-1.3808,1.03753,5.96457,-0.161934,0.494801,0.603231,-0.807371,-0.321267,0.183643,0.522578,-0.578312,0.223171,0.188479,0.34482,2.79895,7.05639,-0.121747,-3.45115,-2.7799,-1.84992,-10.6385,-8.23589,6.18841,-0.036139,0.110425,0.134624,-0.180182,-0.0716976,0.0409839,0.116624,-0.129063,-11.5867,-0.118177
-185.625,0.842351,0.0592169,6,63,0,195.939,-0.155141,-12.4943,1.3051,-0.9517,-0.980013,-0.83506,0.406347,-1.1538,-1.79988,1.16461,3.59628,-0.280901,0.549128,1.35476,-0.0797841,1.36812,1.49637,-0.2489,-0.496891,0.150793,0.250829,0.402296,2.35995,4.69349,-3.42258,-3.5244,-3.00311,1.46134,-4.1494,-6.47285,4.18825,-0.0423579,0.0828047,0.204289,-0.0120309,0.206303,0.225642,-0.0375323,-0.0749277,-10.6361,-0.155141
-189.624,0.896468,0.0592169,6,63,0,196.919,-0.16039,-11.9157,0.403301,-1.01693,-0.971908,-0.892531,0.392531,-0.979103,-1.20258,1.29098,3.96179,-0.568454,0.769086,0.842488,0.0324845,2.24996,1.25097,-0.0121358,-1.83804,0.142029,0.280831,0.409482,3.42383,1.59779,-4.02886,-3.85049,-3.53602,1.55513,-3.879,-4.76436,5.11457,-0.080737,0.109233,0.119658,0.00461374,0.31956,0.177674,-0.00172364,-0.261055,-10.5379,-0.16039
-185.897,0.89892,0.0592169,6,63,0,199.251,-0.0956356,-10.8505,0.367046,-1.16713,-0.972389,-0.705139,0.831314,-0.387463,-1.20559,0.544015,3.4638,-0.569936,1.08941,1.28429,-1.47523,0.314828,1.39526,0.0744525,-0.165706,0.10325,0.322056,0.350366,2.36311,1.27137,-4.04269,-3.36816,-2.44246,2.8795,-1.34209,-4.17592,1.88436,-0.0588457,0.112481,0.132602,-0.152317,0.0325059,0.14406,0.0076872,-0.0171091,-10.5707,-0.0956356
-184.841,0.864496,0.0592169,6,63,0,198.526,-0.131737,-7.74644,-0.398501,-0.592495,-0.585448,-0.540977,0.362507,-0.827178,-0.437522,0.652786,5.66078,-0.342848,0.909579,0.976137,-0.88819,0.516975,2.4476,0.999396,-0.641152,0.118163,0.224394,0.399211,3.99132,-2.25583,-3.35399,-3.31409,-3.06236,2.05208,-4.68247,-2.47672,3.69528,-0.040512,0.107479,0.115343,-0.104951,0.0610873,0.289216,0.118092,-0.0757605,-11.2169,-0.131737
-187.23,0.993348,0.0592169,6,63,0,196.069,-0.10835,-3.32437,0.218939,-1.36568,-0.551118,-1.06773,1.26682,-2.46203,0.0173058,0.834387,2.57804,-0.251611,0.3322,0.453111,0.145094,0.425959,1.20519,-0.795,-0.491629,0.23885,0.312245,0.350771,2.21721,0.564433,-3.52076,-1.4208,-2.75265,3.2659,-6.34721,0.0446151,2.15108,-0.0600973,0.079346,0.108226,0.0346557,0.10174,0.287859,-0.189886,-0.117425,-10.2421,-0.10835
-183.184,0.918085,0.0592169,6,63,0,195.868,-0.157467,-7.91395,0.440009,-1.09691,-0.67638,-0.68164,0.745291,-0.699744,0.331506,-0.473009,4.98385,-0.457704,0.694749,1.00254,-1.23678,0.0862867,1.29766,0.329543,-0.302311,0.108683,0.161711,0.299251,2.32066,2.19294,-5.46685,-3.37098,-3.39719,3.71442,-3.48742,1.65218,-2.3574,-0.0497447,0.0755074,0.108959,-0.134417,0.0093779,0.141033,0.0358158,-0.0328561,-11.2782,-0.157467
-186.257,0.72097,0.0592169,6,63,0,194.631,-0.0976691,-4.05789,-1.31252,-0.756497,-0.611985,-0.616708,0.749756,-1.46442,0.124027,0.600193,3.72886,-0.30552,0.51419,0.100979,-0.215225,1.1186,1.08573,-0.197394,-0.616983,0.210923,0.388924,0.397205,4.08573,-4.89422,-2.82087,-2.28201,-2.29962,2.79574,-5.46061,0.46248,2.23804,-0.0644412,0.108454,0.0212987,-0.0453959,0.235939,0.229004,-0.0416349,-0.130136,-10.323,-0.0976691
-186.48,0.830907,0.0592169,5,55,0,197.536,-0.12998,-3.80919,-1.548,-1.09956,-0.646222,-0.765062,0.628284,-1.64312,0.276748,0.735206,2.99805,-0.357854,0.428521,0.467331,-0.219471,1.55336,0.686237,-0.364483,-0.709116,0.221423,0.363476,0.376858,3.5075,-4.64099,-3.29652,-1.9374,-2.29369,1.88363,-4.92614,0.829703,2.20418,-0.0792373,0.0948846,0.103478,-0.048596,0.34395,0.151949,-0.0807052,-0.157015,-10.0897,-0.12998
-194.989,0.984715,0.0592169,6,63,0,203.382,-0.136803,-3.55322,-0.251061,-1.39715,-0.717399,-1.28461,1.23929,-1.06261,0.309342,2.08092,3.6475,-0.406741,0.851232,1.35223,-1.03437,-1.0916,1.66139,0.156609,0.952944,0.113061,0.285511,0.332927,1.46974,-0.915746,-5.09612,-2.61672,-4.6856,4.52031,-3.87588,1.12833,7.59015,-0.0459867,0.0962416,0.152885,-0.116948,-0.123418,0.18784,0.0177064,0.107741,-11.0377,-0.136803
-188.391,1,0.0592169,6,63,0,205.715,-0.121572,-10.0205,-0.81224,-1.483,-1.56665,-1.2168,0.665189,-1.8348,-0.51174,-0.342772,2.36158,-0.465365,1.01369,0.762782,-0.996893,-0.647804,0.73328,-0.775395,-0.499842,0.0990815,0.309249,0.326476,2.36605,-1.91817,-3.50223,-3.69977,-2.87357,1.5709,-4.33303,-1.20852,-0.809486,-0.0461091,0.100438,0.0755776,-0.0987737,-0.0641854,0.0726545,-0.0768273,-0.0495251,-10.099,-0.121572
-192.734,0.652423,0.0592169,7,127,0,204.568,-0.106446,-4.6584,-0.609515,-0.949647,-0.447065,-0.968154,0.882935,-1.68501,-0.690546,0.976179,4.13772,-0.56674,0.905385,1.41873,-1.88015,-0.0612754,1.71489,-0.350474,-0.344276,0.115969,0.392411,0.386915,2.54097,-2.522,-3.92937,-1.84983,-4.00595,3.65334,-6.97209,-2.85729,4.03915,-0.0657245,0.104997,0.16453,-0.21804,-0.00710608,0.198875,-0.0406443,-0.0399255,-10.827,-0.106446
-185.327,0.962078,0.0592169,6,63,0,198.432,-0.113253,-8.34412,-0.148771,-0.0938766,-0.875439,-0.25838,0.813295,-1.66665,-0.281084,0.80469,4.32141,-0.196444,0.548013,0.914376,-0.505812,0.663057,1.27596,0.641994,-1.74441,0.196031,0.200207,0.415426,4.06807,-0.642901,-0.40568,-3.78313,-1.11657,3.51458,-7.20229,-1.21468,3.4774,-0.0385091,0.107428,0.179246,-0.0991549,0.12998,0.250128,0.125851,-0.341959,-10.5989,-0.113253
-182.722,0.989574,0.0592169,6,63,0,195.535,-0.192314,-9.89475,1.65868,-0.380262,-0.675826,-0.699184,-0.0241825,-2.09734,0.357203,1.12855,4.48677,-0.0722276,0.24512,0.242069,-0.0800532,0.337342,0.705646,-0.080444,-0.123803,0.396895,0.338585,0.348095,2.22702,7.44214,-1.70615,-3.03228,-3.13708,-0.108502,-9.4103,1.60269,5.06355,-0.0286668,0.0972868,0.0960762,-0.0317727,0.133889,0.280068,-0.0319279,-0.0491368,-11.1,-0.192314
-183.374,0.677187,0.0592169,6,63,0,192.949,-0.0692162,-9.45692,-1.66569,-1.13834,-0.851872,-0.955434,0.343954,-1.15398,-2.0395,0.288519,3.80562,-0.328098,0.513229,1.07866,-0.819736,0.182187,1.87342,0.48836,-0.396218,0.19998,0.169829,0.391077,3.26021,-6.33899,-4.33209,-3.24191,-3.63602,1.30896,-4.39161,-7.76157,1.098,-0.065613,0.102635,0.21571,-0.163931,0.0364337,0.374645,0.097662,-0.0792355,-10.501,-0.0692162
-197.007,0.758509,0.0592169,6,63,0,205.314,-0.110396,-12.4279,1.68496,0.445045,-1.34657,-0.354651,0.333203,-3.52689,-1.96789,2.41596,2.51557,-0.109786,0.331483,0.607653,-0.777061,1.11023,1.05279,0.359858,-0.269368,0.315027,0.0416864,0.434132,2.62288,4.23864,1.11954,-3.3874,-0.892151,0.838197,-8.87215,-4.95038,6.07753,-0.0345855,0.104426,0.191427,-0.244795,0.349751,0.331657,0.113365,-0.0848583,-10.1008,-0.110396
-194.96,0.924499,0.0592169,6,63,0,208.758,-0.103241,-11.9941,1.50043,0.1826,-1.34177,-0.574869,0.317654,-3.41349,-1.89872,2.70183,2.53154,-0.0776085,0.408,0.676054,-0.531111,1.31035,1.00756,0.692695,-0.00269304,0.267352,0.0553003,0.432884,2.5899,3.79839,0.462259,-3.39675,-1.4553,0.804152,-8.64138,-4.80667,6.83979,-0.0207488,0.10908,0.180744,-0.141994,0.350324,0.269372,0.185193,-0.000719989,-10.1136,-0.103241
-182.184,0.909731,0.0592169,6,63,0,198.991,-0.123562,-4.53086,-1.49943,-1.28786,-0.643065,-0.9075,1.10306,-0.850483,-0.548078,-0.368812,4.93324,-0.227771,0.336297,0.770639,-0.50422,0.335107,0.857967,-0.596309,-1.73855,0.250786,0.102533,0.358073,1.86236,-7.39704,-6.35333,-3.1724,-4.47691,5.44165,-4.19564,-2.7038,-1.81944,-0.0571217,0.0843384,0.193265,-0.126451,0.0840401,0.215166,-0.149546,-0.436003,-11.4391,-0.123562
