# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=3
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-193.541,0.999715,0.0497712,6,63,0,202.955,-0.145153,-4.07275,-0.741486,-1.24307,-0.7599,-1.28521,0.295102,-2.07482,-1.1646,1.24738,3.12352,-0.242317,0.810713,0.574394,0.032894,-1.27431,1.35896,-1.02669,-1.54213,0.142994,0.322825,0.360737,1.93776,-2.31605,-3.88276,-2.37357,-4.01437,0.921756,-6.48074,-3.63766,3.89623,-0.0346499,0.115927,0.0821349,0.00470364,-0.182219,0.194323,-0.14681,-0.220515,-0.145153
-194.345,0.973346,0.0497712,7,127,0,204.307,-0.164102,-11.8743,-0.18116,-0.576604,-1.55192,-0.335138,-1.64334,-1.65353,-0.147194,0.99262,1.90895,-0.311445,0.926408,0.778141,-0.250992,0.714287,0.570923,-0.277363,-1.50284,0.120106,0.424625,0.407809,4.1551,-0.345826,-1.10071,-2.96255,-0.639762,-3.13706,-3.15652,-0.280987,1.89487,-0.0374065,0.111267,0.0934596,-0.0301458,0.0857904,0.0685715,-0.033313,-0.1805,-0.164102
-193.491,0.981887,0.0497712,6,63,0,204.009,-0.1463,-11.0749,0.11925,-0.4728,-1.51904,-0.241174,-1.52886,-1.76401,-0.0444756,1.19191,1.83218,-0.317416,0.986184,0.601278,-0.426823,0.787796,0.442178,0.0742108,-1.32117,0.123783,0.401381,0.40099,3.6437,0.218486,-0.866253,-2.78315,-0.441873,-2.80113,-3.23197,-0.0814871,2.18379,-0.0392908,0.122073,0.0744282,-0.0528336,0.097516,0.0547342,0.00918606,-0.163539,-0.1463
-187.811,0.938675,0.0497712,7,127,0,202.266,-0.0988414,-13.5723,1.14529,-1.15181,-0.836921,-0.920238,0.649873,-0.936974,2.13485,-0.408613,4.22784,-0.170261,0.4028,0.432657,-0.326952,0.583414,0.934864,0.746809,0.266504,0.291554,0.198639,0.382855,3.86162,4.84211,-4.86966,-3.53836,-3.89062,2.74756,-3.96137,9.02578,-1.72755,-0.0496404,0.117438,0.126143,-0.0953242,0.170097,0.272563,0.217735,0.0777003,-0.0988414
-187.758,0.813235,0.0497712,6,127,0,199.078,-0.0944085,-18.3305,-0.163801,-0.692886,-1.35657,-0.596761,0.306821,-1.01083,0.977395,-0.448579,4.68146,-0.202489,0.393658,0.848604,-0.491004,0.509768,0.582165,0.669987,-1.01931,0.357543,0.360788,0.41305,3.18497,-0.766829,-3.24372,-6.35073,-2.79371,1.43637,-4.73216,4.57564,-2.10001,-0.0723985,0.14075,0.303413,-0.175555,0.182264,0.208149,0.239549,-0.364448,-0.0944085
-189.383,0.936035,0.0497712,6,63,0,199.047,-0.148088,-10.9308,0.493865,-0.867584,-0.39691,-0.641472,0.395965,-0.988404,1.76144,-0.70643,5.89077,-0.365429,0.585151,0.730093,-0.740633,-0.69398,0.434557,-0.255971,-0.897762,0.176611,0.249493,0.384427,2.86051,2.90925,-5.11074,-2.33811,-3.77876,2.33254,-5.82246,10.3762,-4.16142,-0.0645387,0.103344,0.128942,-0.130804,-0.122564,0.0767474,-0.0452072,-0.158554,-0.148088
-191.836,0.947426,0.0497712,6,63,0,199.008,-0.0919778,-10.881,0.410227,-1.4779,-1.28519,-1.08461,-0.384804,-1.34956,0.764815,0.993545,2.37508,-0.470945,0.897761,1.01469,-0.54784,2.6019,1.94194,1.40966,0.121848,0.132005,0.274053,0.391969,2.89797,0.974321,-3.51013,-3.05244,-2.57602,-0.91394,-3.2053,1.81649,2.35975,-0.0621672,0.118509,0.133944,-0.0723178,0.343464,0.256347,0.186083,0.0160845,-0.0919778
-194.341,0.982101,0.0497712,6,127,0,205.776,-0.160175,-9.9698,-0.263132,-1.46798,-1.08944,-1.41457,-0.0967044,-1.63903,0.572032,1.56911,3.22477,-0.265499,0.454393,0.989375,-0.889495,1.94762,2.34849,0.270046,1.50265,0.148616,0.249774,0.36394,3.08013,-0.84854,-4.73391,-3.51319,-4.56166,-0.311849,-5.28548,1.84467,5.06001,-0.0394573,0.0675298,0.147036,-0.132193,0.289446,0.349022,0.0401331,0.223317,-0.160175
-189.193,1,0.0497712,6,127,0,203.181,-0.0573255,-10.1867,1.41784,-1.40532,-1.46185,-1.18147,1.00965,-2.39629,1.21028,1.26888,2.37024,-0.435817,0.7392,1.39979,-0.724948,0.952956,1.14356,-0.450589,1.2695,0.112621,0.194868,0.376096,2.81214,3.36063,-3.33095,-3.46494,-2.80037,2.39312,-5.67978,2.86865,3.00756,-0.0490819,0.0832492,0.157645,-0.0816441,0.107323,0.128789,-0.0507456,0.142972,-0.0573255
-186.04,0.892757,0.0497712,6,63,0,197.319,-0.0833081,-10.6146,0.840401,-0.98699,-1.31179,-1.04056,0.974628,-2.27724,0.891367,0.86837,2.92564,-0.202693,0.567993,1.39306,-1.15607,1.2988,1.44839,-0.954666,-0.577843,0.195492,0.211474,0.355729,2.71826,2.45872,-2.88758,-3.83782,-3.04431,2.85141,-6.66239,2.60782,2.54054,-0.0396248,0.111038,0.272331,-0.226002,0.253905,0.283149,-0.186629,-0.112964,-0.0833081
-183.462,0.800149,0.0497712,6,63,0,195.468,-0.185693,-11.9787,-0.709058,-0.582774,-0.953502,-0.579144,0.0368818,-1.15065,0.990936,0.377842,4.11289,-0.448797,0.830897,1.03876,-0.508856,0.599772,0.655744,-0.0428676,-0.593965,0.169969,0.320873,0.372894,2.4476,-2.91628,-2.39689,-3.92165,-2.38196,0.151691,-4.7325,4.07561,1.55403,-0.0762814,0.141226,0.176557,-0.0864897,0.101942,0.111456,-0.00728614,-0.100956,-0.185693
-185.31,0.982065,0.0497712,6,63,0,195.126,-0.12471,-9.52442,1.16138,-0.0863457,-0.597061,-0.312247,0.573475,-2.1836,1.19931,0.27858,4.46078,-0.134097,0.287154,0.620435,-0.29517,0.0403822,1.50214,1.04164,0.0494079,0.223558,0.232702,0.346308,2.23953,5.18066,-0.385169,-2.66336,-1.39286,2.55815,-9.74054,5.34985,1.24268,-0.0299785,0.0641955,0.138703,-0.0659875,0.00902777,0.335816,0.232867,0.0110455,-0.12471
-183.854,0.995554,0.0497712,6,63,0,196.99,-0.144609,-9.48816,0.267015,-0.430777,-0.696487,-0.479599,0.364062,-1.71566,1.49656,0.471876,3.45204,-0.23153,0.640082,0.589326,-0.0449836,0.224118,1.17307,1.02667,0.335702,0.189319,0.254566,0.354983,2.122,0.921748,-1.48706,-2.4043,-1.6556,1.25676,-5.92253,5.1662,1.62894,-0.043833,0.12118,0.111571,-0.00851626,0.0424298,0.222085,0.194368,0.063555,-0.144609
-187.02,0.983055,0.0497712,6,63,0,195.515,-0.147909,-13.9373,0.0276938,-1.61816,-1.20362,-1.17731,-0.0897656,-0.552005,0.320022,-1.19973,3.72473,-0.276376,0.407195,0.429419,-0.809793,0.621857,0.401174,-1.00701,-1.28012,0.215988,0.222873,0.436819,4.04772,0.103152,-6.0272,-4.48317,-4.38515,-0.334353,-2.05607,1.192,-4.46868,-0.0596939,0.0879495,0.0927495,-0.174906,0.134314,0.0866489,-0.217502,-0.276492,-0.147909
-184.693,0.927791,0.0497712,6,63,0,196.088,-0.123451,-15.9358,-0.114031,-1.10315,-1.06074,-0.803473,-0.0408628,-0.830998,0.743004,-1.25697,4.80946,-0.260426,0.389176,1.13901,-0.361784,0.944716,0.485123,-1.42934,-0.427568,0.2565,0.224808,0.390286,2.8579,-0.548427,-5.30556,-5.10158,-3.86427,-0.196528,-3.99665,3.57344,-6.04532,-0.0667992,0.0998238,0.292157,-0.0927977,0.24232,0.124434,-0.366626,-0.109671,-0.123451
-182.85,0.971331,0.0497712,6,63,0,196.422,-0.113267,-14.7588,1.22282,-0.501691,-0.530923,-0.336427,0.417322,-0.642805,0.666762,-0.273811,8.12783,-0.27276,0.340632,0.523336,-0.997607,0.218329,1.5937,0.0489328,-0.454819,0.199549,0.261313,0.323572,2.06007,9.93887,-4.07766,-4.31525,-2.73442,3.39192,-5.22461,5.41932,-2.22549,-0.054429,0.0679729,0.104431,-0.199072,0.0435674,0.318022,0.00976452,-0.0907588,-0.113267
-187.116,0.878833,0.0497712,6,63,0,197.563,-0.144108,-10.3805,1.22411,-0.13906,-0.766514,-0.527221,-0.0458145,-2.01731,0.646104,1.94714,3.62972,-0.283254,0.609578,1.19178,0.269262,0.241869,0.442801,1.20739,0.438218,0.188514,0.317002,0.327708,2.00203,4.44317,-0.50475,-2.78223,-1.91366,-0.166294,-7.32226,2.34518,7.06757,-0.0533974,0.114914,0.224668,0.0507597,0.0455958,0.0834743,0.227609,0.0826103,-0.144108
-193.084,0.871214,0.0497712,6,63,0,201.019,-0.128625,-8.92188,0.893361,-0.260281,-0.5849,-0.7791,0.10762,-1.59164,1.07462,3.00347,4.77547,-0.0628822,0.798132,0.975022,0.132665,1.10303,0.646595,1.22651,0.0325153,0.126166,0.323438,0.305838,1.95659,4.26622,-1.24296,-2.79317,-3.72057,0.513936,-7.60081,5.13179,14.343,-0.00793362,0.100697,0.123015,0.0167379,0.139165,0.0815785,0.154744,0.00410235,-0.128625
-192.858,0.999379,0.0497712,6,127,0,208.489,-0.195756,-11.0226,0.820927,-0.377896,-0.797049,-0.212045,0.467335,-1.60441,-0.093016,-1.11087,4.83832,-0.696097,0.843556,1.71328,-1.23374,0.466317,0.489538,0.753752,-1.18009,0.0959255,0.384958,0.474049,3.98947,3.97191,-1.82838,-3.85638,-1.02594,2.26111,-7.76263,-0.450041,-5.37475,-0.0667735,0.0809185,0.164347,-0.118347,0.0447316,0.0469591,0.072304,-0.1132,-0.195756
-195.238,0.847809,0.0497712,7,127,0,211.597,-0.0606584,-6.67527,-0.463866,-1.75459,-1.36783,-0.729351,0.959573,-1.92519,-0.478027,1.20359,1.95947,-0.159279,0.537486,1.36463,-0.494186,0.831794,0.950665,0.92877,-0.133353,0.207977,0.275248,0.462817,5.25309,-0.908933,-3.43808,-2.68023,-1.42914,1.88026,-3.77237,-0.936681,2.3584,-0.0331263,0.111785,0.283811,-0.102779,0.172994,0.197716,0.193163,-0.0277343,-0.0606584
-193.916,0.993101,0.0497712,6,63,0,200.412,-0.063802,-6.05315,-0.420215,-1.72321,-1.42668,-0.713527,0.968858,-1.92721,-0.541069,1.27606,1.80497,-0.19842,0.537952,1.32477,-0.446557,0.901824,0.857712,0.928426,-0.179237,0.194747,0.283597,0.473061,5.07272,-0.758476,-3.11035,-2.57512,-1.2879,1.74876,-3.47856,-0.976616,2.30325,-0.0386418,0.104764,0.257995,-0.0869656,0.175628,0.167037,0.180808,-0.0349058,-0.063802
-196.251,0.979464,0.0497712,6,63,0,215.406,-0.0486199,-6.02439,-1.26802,-0.923174,-1.11633,-0.935586,0.285504,-2.16626,-1.80095,0.607512,2.37583,-0.375013,0.442557,0.93927,-0.260656,0.568472,2.31402,1.17132,-0.879812,0.184017,0.414618,0.433507,6.10969,-3.01259,-2.1933,-2.65221,-2.22279,0.678307,-5.14666,-4.27873,1.44334,-0.0690087,0.081438,0.172842,-0.0479651,0.104608,0.425818,0.215542,-0.1619,-0.0486199
-197.966,0.98145,0.0497712,7,127,0,216.284,-0.134114,-6.80124,0.800198,-1.54762,-0.737784,-1.31797,1.00904,-1.77867,1.33723,1.18068,3.6408,-0.314775,0.718966,2.05773,-1.92429,0.452612,1.80272,0.0745071,0.670856,0.0918723,0.152982,0.507092,4.40425,2.91336,-5.63457,-2.68612,-4.79847,3.67372,-6.47578,4.86859,4.29862,-0.0289191,0.066053,0.189048,-0.176789,0.0415825,0.16562,0.00684514,0.0616331,-0.134114
-199.571,0.996683,0.0497712,6,63,0,213.337,-0.133666,-5.23936,0.853316,-0.919078,-0.889851,-1.07108,1.1543,-2.34876,-0.395562,2.22531,3.18996,-0.376355,0.584441,2.15432,-1.88583,-0.190194,1.99595,0.0936365,1.53154,0.0910991,0.187919,0.490075,3.86593,2.72205,-2.93183,-2.83859,-3.4167,3.68219,-7.49248,-1.26183,7.09866,-0.0342855,0.053242,0.196256,-0.171798,-0.0173265,0.18183,0.0085302,0.139522,-0.133666
-194.042,0.962279,0.0497712,7,127,0,207.682,-0.107694,-6.59306,-0.0290275,-1.29222,-1.11865,-0.975727,1.57463,-1.42125,0.433691,1.23469,2.80661,-0.542071,1.50554,1.57553,-1.87402,1.27629,0.326458,0.511565,-1.59155,0.054217,0.245167,0.395371,4.3946,-0.081469,-3.62677,-3.13963,-2.73849,4.41938,-3.9889,1.2172,3.46529,-0.0293895,0.0816257,0.0854205,-0.101604,0.0691965,0.0176996,0.0277355,-0.086289,-0.107694
-190.012,0.984345,0.0497712,6,63,0,202.842,-0.092862,-10.2649,1.28932,-1.62109,-1.03649,-1.27784,0.847451,-1.77805,1.65753,0.879725,3.18221,-0.622623,0.981538,1.3877,-1.66679,0.675656,1.45856,0.375136,0.682117,0.101407,0.259743,0.385939,2.41084,4.10288,-5.15865,-3.29832,-4.06636,2.69676,-5.65813,5.27461,2.79947,-0.0631381,0.0995344,0.140722,-0.169023,0.068516,0.147907,0.0380413,0.0691712,-0.092862
-192.719,0.993273,0.0497712,6,63,0,202.128,-0.158581,-7.70581,-1.26165,-1.13819,-1.05815,-0.70722,1.01084,-1.56399,1.21257,0.684681,2.88557,-0.554639,1.24617,2.31882,-1.76165,-0.333236,0.183909,-0.212448,0.0106678,0.0872004,0.129086,0.307819,2.27028,-3.64058,-3.28433,-3.05336,-2.04073,2.91685,-4.51299,3.49895,1.97569,-0.0483647,0.108666,0.202202,-0.153617,-0.0290583,0.016037,-0.0185255,0.000930235,-0.158581
-195.161,0.989501,0.0497712,6,63,0,204.057,-0.0516418,-7.18136,-2.23195,-1.27586,-0.962166,-1.26678,0.735717,-1.54068,1.1229,0.346046,3.1393,-0.744418,0.991778,1.59246,-1.27429,-0.623894,0.867277,-1.70255,0.114837,0.112496,0.398655,0.409445,2.53711,-7.00677,-4.0053,-3.02053,-3.97681,2.30964,-4.83666,3.52512,1.08634,-0.0837439,0.111571,0.179145,-0.143353,-0.0701855,0.097565,-0.19153,0.0129187,-0.0516418
-193.287,0.995608,0.0497712,6,127,0,206.078,-0.165761,-4.59813,-1.25108,-1.88584,-0.540189,-1.35682,1.10192,-0.436693,1.10756,-0.00460256,3.59976,-0.573031,0.699849,1.02991,-1.7422,-0.8218,0.950539,-0.934527,0.715912,0.109076,0.348678,0.367472,3.16243,-4.50358,-6.78855,-1.94455,-4.88422,3.96666,-1.57199,3.98693,-0.0165681,-0.062504,0.0763368,0.112339,-0.190033,-0.0896387,0.103681,-0.101935,0.0780888,-0.165761
-196.227,0.991934,0.0497712,6,63,0,205.52,-0.0855386,-8.63406,1.01173,-1.84098,-1.16911,-1.05867,1.27063,-0.375787,0.578184,2.03796,2.80956,-0.6205,1.20898,1.06555,-1.1445,0.0762481,0.231274,-1.19719,0.350337,0.0670179,0.305359,0.335396,1.69397,2.84251,-5.17234,-3.28467,-2.97438,3.5699,-1.05579,1.62444,5.72578,-0.0415846,0.0810231,0.0714106,-0.0767022,0.00510999,0.0154995,-0.0802331,0.0234789,-0.0855386
-186.161,0.994044,0.0497712,6,63,0,201.538,-0.133365,-9.7723,-0.231741,-0.839967,-1.17205,-0.879246,0.651346,-1.76151,1.5026,1.14008,2.64348,-0.271336,0.500927,1.38185,-0.444513,1.20087,1.4124,-0.474746,-0.085242,0.148298,0.249082,0.376953,3.50961,-0.612604,-2.22044,-3.0983,-2.32427,1.72182,-4.65653,3.9721,3.01378,-0.0402387,0.0742866,0.204926,-0.0659205,0.178086,0.209456,-0.0704041,-0.0126412,-0.133365
-188.171,0.986692,0.0497712,6,63,0,198.109,-0.11695,-5.13148,-0.378143,-1.84978,-0.807614,-1.09421,1.17652,-1.09989,0.061089,0.149683,2.61634,-0.402923,0.576006,0.508411,-0.735791,-0.0185063,1.42786,1.98186,0.792133,0.157154,0.264262,0.325829,1.61462,-0.98935,-4.83965,-2.113,-2.86282,3.07818,-2.8777,0.15983,0.391622,-0.063321,0.0905218,0.0798988,-0.115633,-0.00290834,0.224395,0.311457,0.124487,-0.11695
-188.131,0.982424,0.0497712,7,127,0,200.34,-0.104362,-9.16482,0.74474,-2.41758,-1.20777,-1.64767,1.03587,-0.534013,0.117541,-0.555501,3.21729,-0.146033,0.171929,0.750348,-0.0772254,0.273214,0.43778,0.930017,-0.825318,0.311041,0.295606,0.404595,3.99155,2.39605,-7.77806,-3.88574,-5.30105,3.33269,-1.71808,0.378162,-1.78721,-0.0454224,0.0534771,0.233389,-0.0240203,0.0849807,0.136167,0.289274,-0.256708,-0.104362
-191.179,0.989729,0.0497712,7,127,0,200.832,-0.101393,-3.27377,0.312545,-0.699487,-0.626343,-0.476577,1.88954,-1.59087,-0.238301,-0.190859,3.66794,-0.168457,0.603283,0.951744,-1.26554,0.841023,2.02488,-1.46703,0.609447,0.163855,0.158455,0.393537,2.75646,1.1464,-2.56568,-2.29739,-1.74805,6.93071,-5.83523,-0.874073,-0.70006,-0.0276026,0.0988509,0.155948,-0.207366,0.137806,0.331787,-0.24038,0.0998609,-0.101393
-189.058,0.981235,0.0497712,6,127,0,203.334,-0.129825,-11.5841,-0.91099,-1.16474,-1.43395,-0.872707,0.346073,-0.727121,1.03518,0.800243,2.77876,-0.685223,0.965857,1.76774,-0.799182,1.63255,1.2184,1.18678,-1.95391,0.110271,0.183988,0.323636,2.04113,-2.53142,-3.23653,-3.98462,-2.42505,0.961654,-2.0205,2.87652,2.22369,-0.0755602,0.106506,0.194931,-0.0881266,0.180022,0.134354,0.130867,-0.215459,-0.129825
-191.909,0.9968,0.0497712,6,63,0,200.933,-0.0638441,-10.3963,-0.973448,-1.41027,-1.35888,-0.823248,0.370049,-0.746918,1.08708,0.513573,2.63209,-0.4765,0.860467,1.79268,-0.166993,1.44076,0.928997,1.72002,-1.99057,0.112717,0.215442,0.335983,2.62339,-2.5622,-3.71194,-3.57669,-2.16686,0.974002,-1.96595,2.86129,1.35177,-0.0537099,0.0969897,0.202067,-0.018823,0.162398,0.104714,0.193877,-0.224372,-0.0638441
-190.156,0.796745,0.0497712,7,127,0,202.534,-0.066501,-5.99899,-0.339362,-0.701339,-0.495538,-0.52618,0.255552,-1.16138,0.381883,0.747752,3.45334,-0.26925,0.749903,0.910119,-0.259482,-0.194295,-0.480471,-1.80727,-0.102051,0.119558,0.299828,0.368059,2.19853,-1.17193,-2.42196,-1.71126,-1.81708,0.882509,-4.01064,1.31877,2.58224,-0.0321909,0.0896567,0.108812,-0.0310231,-0.0232294,-0.057444,-0.216073,-0.012201,-0.066501
-188.272,0.998819,0.0497712,6,127,0,200.901,-0.164961,-8.46426,1.25825,-0.453433,-0.493241,-0.527616,0.415916,-1.29585,0.947774,1.64632,4.6792,-0.346369,1.23802,1.70127,-0.691901,-1.24471,1.59092,-1.89737,0.0225987,0.0761427,0.235889,0.313469,1.97784,5.88759,-2.1217,-2.30797,-2.46882,1.94616,-6.06354,4.43483,7.70347,-0.0263735,0.0942661,0.129539,-0.0526832,-0.0947759,0.121137,-0.144471,0.00172073,-0.164961
-189.258,0.973781,0.0497712,7,127,0,199.333,-0.127013,-4.41798,-1.50993,-1.84085,-0.722529,-1.18335,0.965912,-0.90629,-0.254188,-1.27686,3.85639,-0.690055,0.631405,1.20111,-1.66314,0.657978,0.290818,2.03272,-0.730923,0.120309,0.197512,0.3698,2.55218,-5.82289,-7.09906,-2.78636,-4.56348,3.72494,-3.49501,-0.980247,-4.92409,-0.08302,0.0759639,0.144505,-0.200091,0.0791608,0.0349881,0.244555,-0.0879369,-0.127013
-193.454,0.957633,0.0497712,6,63,0,202.648,-0.0993052,-5.44596,-2.88102,-1.49311,-0.812793,-0.933671,0.782342,-1.14607,0.367996,-1.80706,3.47116,-0.33834,0.594988,1.54513,-1.18089,0.0206626,0.663918,1.00243,-1.68619,0.151051,0.342025,0.342301,2.71244,-10.0005,-5.18281,-2.82133,-3.24092,2.71563,-3.97818,1.27737,-6.27259,-0.0511064,0.0898734,0.233394,-0.178374,0.0031211,0.100285,0.151417,-0.254701,-0.0993052
-193.616,0.894839,0.0497712,6,127,0,207.672,-0.115939,-4.85244,0.0490708,-0.878331,-0.745267,-1.04927,0.361971,-2.26412,-0.353394,2.50361,2.5127,-0.488259,1.10309,0.652549,-0.230828,-0.501893,1.35715,-1.64497,0.996866,0.100037,0.198075,0.357917,2.22283,0.1233,-2.20698,-1.87263,-2.6365,0.909524,-5.68905,-0.887973,6.29082,-0.0488441,0.11035,0.0652792,-0.0230914,-0.050208,0.135766,-0.164558,0.0997237,-0.115939
-192.188,0.992722,0.0497712,6,127,0,205.373,-0.149547,-5.65603,-0.502307,-1.70295,-0.716461,-0.604271,0.705536,-0.276986,-0.0444164,0.194063,2.65512,-0.420772,0.96683,1.63144,-0.666673,1.20059,1.84728,-0.843913,1.1825,0.102491,0.429239,0.42926,3.32243,-1.33369,-4.52154,-1.90229,-1.60442,1.87328,-0.735433,-0.117931,0.515262,-0.0431256,0.0990919,0.167208,-0.0683283,0.12305,0.189331,-0.0864939,0.121197,-0.149547
-188.009,0.933156,0.0497712,7,127,0,203.359,-0.123525,-11.9056,-0.0915241,-0.496194,-1.34938,-0.722368,0.26844,-2.14466,0.781086,0.835224,2.84183,-0.483525,0.614841,1.1536,-0.342815,-0.378834,1.39535,1.04453,-0.783751,0.158141,0.41516,0.355944,2.78971,-0.260096,-1.4101,-3.83471,-2.05285,0.762861,-6.09477,2.21972,2.37357,-0.0764652,0.0972317,0.182432,-0.0542132,-0.0599093,0.220662,0.165183,-0.123943,-0.123525
-188.639,0.975238,0.0497712,6,63,0,198.746,-0.0752135,-6.94624,-0.0282473,-1.52716,-0.785803,-1.02476,1.4005,-0.63449,1.47042,0.758976,3.6159,-0.280467,0.664547,1.46132,-0.768167,0.970256,2.01024,-0.392218,-0.581461,0.112774,0.0872326,0.374444,2.42312,-0.10214,-5.52206,-2.84138,-3.70542,5.06408,-2.29425,5.31689,2.74438,-0.0316294,0.0749437,0.1648,-0.0866294,0.10942,0.226703,-0.0442321,-0.0655738,-0.0752135
-186.313,0.988314,0.0497712,6,63,0,196.377,-0.179129,-7.99158,-0.59767,-1.65137,-1.07914,-0.973073,0.691433,-1.62512,0.337001,-0.838649,2.86125,-0.292568,0.195042,0.420427,-0.356589,0.125888,0.291023,1.16256,-0.602719,0.306595,0.23914,0.342548,2.50443,-1.71009,-4.72499,-3.08769,-2.78421,1.97837,-4.64988,0.964246,-2.39959,-0.0896999,0.059799,0.128901,-0.109328,0.0385965,0.0892263,0.356435,-0.184791,-0.179129
-186.751,0.981204,0.0497712,6,63,0,197.382,-0.0714909,-9.01986,0.148386,-0.907592,-0.775565,-0.858014,0.244548,-1.8807,1.0103,-0.182018,3.26832,-0.351702,0.760214,1.12633,-0.129481,0.949487,1.95451,-1.69741,-0.675067,0.139427,0.216979,0.377569,2.51125,0.484971,-2.9663,-2.53479,-2.80426,0.79926,-6.14673,3.30198,-0.594892,-0.0490367,0.105994,0.157041,-0.0180532,0.132384,0.272511,-0.236665,-0.0941225,-0.0714909
-192.854,0.994147,0.0497712,6,63,0,201.518,-0.192165,-13.2865,-1.17173,-0.862032,-1.85289,-1.02994,-0.518993,-1.59979,1.78695,2.1752,2.23426,-0.545269,1.09395,1.6312,-1.46477,1.09615,0.802812,1.27475,0.424457,0.094943,0.298823,0.327574,2.24917,-2.61796,-1.926,-4.13984,-2.30115,-1.15956,-3.57434,3.9925,4.85997,-0.0517695,0.103862,0.154871,-0.13907,0.104072,0.0762214,0.121028,0.0402992,-0.192165
-198.007,0.979153,0.0497712,7,127,0,208.554,-0.032372,-21.9743,1.10224,-1.52504,-2.21004,-0.951928,-0.8263,-0.144594,0.458035,-1.55312,3.05738,-0.742983,0.999121,0.816277,-0.742766,-0.383278,0.391058,0.365078,-0.00554619,0.108063,0.445062,0.462276,4.86,3.36996,-4.66263,-6.75694,-2.91041,-2.52631,-0.442078,1.40039,-4.74849,-0.0802893,0.107968,0.0882097,-0.0802658,-0.0414184,0.042259,0.0394516,-0.000599341,-0.032372
-186.496,0.999654,0.0497712,6,63,0,204.458,-0.178889,-17.0334,0.0422678,-1.16623,-1.65137,-0.752593,-1.16177,-0.332995,1.09353,0.431295,2.80747,-0.230687,0.354179,0.63059,-0.363616,0.560749,0.0272656,1.08536,-0.273423,0.336222,0.35328,0.376885,2.78508,0.118665,-3.27415,-4.63616,-2.11288,-3.26163,-0.934871,3.07004,1.21085,-0.0775622,0.119083,0.212018,-0.122256,0.188536,0.00916732,0.364921,-0.0919309,-0.178889
-188.886,0.898276,0.0497712,6,63,0,201.268,-0.0404889,-11.4039,-0.365838,-1.5008,-1.43517,-1.33003,0.264365,-1.1466,1.21978,1.02123,2.67156,-0.491525,0.997896,0.6264,-0.678721,0.398245,2.20497,0.528285,0.100966,0.107896,0.311587,0.369957,3.10403,-0.977361,-4.00948,-3.83414,-3.55326,0.706269,-3.06321,3.25872,2.72828,-0.0530335,0.107669,0.0675859,-0.0732311,0.0429689,0.237907,0.0569997,0.0108938,-0.0404889
-188.058,0.91503,0.0497712,6,63,0,195.48,-0.192461,-15.9942,0.983673,-1.03291,-1.22171,-0.786897,0.498741,-1.24337,1.17082,-0.926348,4.17332,-0.577683,0.517284,2.06914,-1.25514,0.359765,0.0844865,0.651498,0.317022,0.126326,0.228468,0.357822,3.02402,4.10518,-4.31065,-5.09858,-3.28397,2.0814,-5.18899,4.88619,-3.86594,-0.0729763,0.0653464,0.261386,-0.158557,0.0454477,0.0106728,0.082301,0.0400481,-0.192461
-188.628,0.995279,0.0497712,6,63,0,198.455,-0.0900165,-21.6668,-0.912018,-0.749719,-1.2437,-0.738973,-0.588228,-0.920157,2.45144,-0.115875,4.93117,-0.672269,0.707548,0.76535,-1.03982,0.832666,1.75836,0.738701,-1.19653,0.143747,0.195568,0.433063,3.37682,-4.49731,-3.69699,-6.13289,-3.644,-2.90065,-4.53745,12.0885,-0.571397,-0.0966366,0.101708,0.110017,-0.14947,0.119693,0.252758,0.106186,-0.171997,-0.0900165
-181.818,0.811669,0.0497712,6,127,0,203.618,-0.170398,-9.11787,0.833092,-0.700213,-0.635546,-0.613047,0.544557,-1.41825,0.379176,-0.273948,4.43341,-0.232225,0.40211,0.92274,-0.355487,0.73119,0.717301,-0.148503,-1.42045,0.186288,0.261809,0.277239,1.65324,3.69344,-3.10434,-2.81764,-2.71789,2.41424,-6.28768,1.68104,-1.21453,-0.0432607,0.0749083,0.171895,-0.0662228,0.136212,0.133625,-0.0276643,-0.264613,-0.170398
