# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=1
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-189.265,0.951969,0.0516478,5,31,0,201.705,-0.116536,-10.8566,2.61692,-0.500596,-0.930568,-0.877063,0.126637,-2.50534,-0.0386569,1.53227,3.49631,-0.0573316,0.50885,0.348637,-0.456129,0.463346,1.98944,0.401501,-0.825789,0.175011,0.233525,0.352054,1.84604,9.14956,-1.75024,-3.25355,-3.06648,0.44276,-8.75944,-0.135156,5.35728,-0.0100337,0.0890545,0.0610155,-0.0798278,0.0810908,0.348175,0.0702672,-0.144522,-0.116536
-193.609,0.955191,0.0516478,7,127,0,206.019,-0.0491722,-1.84301,-2.3789,-0.813226,-0.283694,-0.529977,0.266791,-0.124458,0.385573,-0.444418,9.651,-0.864908,0.863819,0.393706,-0.425299,-0.110165,2.49657,0.758916,-0.658735,0.13705,0.365524,0.359584,3.71841,-22.9588,-7.84844,-2.73793,-5.11481,2.5748,-1.20115,3.72116,-4.28908,-0.118536,0.118387,0.0539575,-0.0582874,-0.0150982,0.342155,0.10401,-0.0902798,-0.0491722
-192.404,0.447499,0.0516478,6,63,0,204.059,-0.221258,-15.3739,1.83849,-0.10651,-0.780593,-0.41322,0.105188,-1.37732,0.901134,1.74939,5.38125,-0.0302669,0.558402,1.48076,-0.770112,1.68178,0.201964,-0.288624,0.247841,0.119278,0.286251,0.364507,3.36041,9.89341,-0.573158,-4.20057,-2.22364,0.566043,-7.41171,4.84923,9.4139,-0.00361018,0.0666051,0.176623,-0.0918575,0.200599,0.0240899,-0.0344265,0.029562,-0.221258
-192.003,0.974797,0.0516478,6,127,0,207.8,-0.136,-3.41629,0.213177,-0.832382,-0.29268,-0.569436,0.908074,-1.33963,0.357304,0.0810745,4.79972,-0.920164,1.17929,2.39174,0.478156,0.65072,1.74488,1.59618,-0.449552,0.0523518,0.371775,0.335191,2.12028,1.02319,-3.9952,-1.40478,-2.73313,4.3585,-6.42983,1.71496,0.389135,-0.0481723,0.061738,0.125212,0.0250323,0.0340664,0.0913478,0.0835629,-0.0235349,-0.136
-189.3,0.978691,0.0516478,6,63,0,202.245,-0.170938,-14.2853,0.898341,-1.37905,-1.45847,-0.851578,-0.328637,-0.301576,1.19688,-0.230281,2.60172,-0.243002,0.732908,0.946022,-0.898608,-0.29233,0.284891,-0.479801,0.154902,0.154283,0.385915,0.37182,2.00216,2.33723,-3.5879,-3.79453,-2.21557,-0.855023,-0.784617,3.11395,-0.599127,-0.0374911,0.113076,0.145956,-0.13864,-0.0451016,0.0439539,-0.0740253,0.0238989,-0.170938
-188.593,0.91298,0.0516478,6,63,0,200.534,-0.160925,-11.7923,0.901647,-0.845933,-1.31725,-0.338022,0.518366,-0.77932,0.846968,0.173534,2.75736,-0.47227,0.764743,1.29998,-1.377,-0.0529862,0.545518,-0.364447,0.198418,0.107447,0.378831,0.398797,2.97668,2.48617,-2.33254,-3.63213,-0.932048,1.42932,-2.14887,2.3354,0.478495,-0.0507439,0.0821693,0.139678,-0.147954,-0.0056932,0.0586142,-0.0391587,0.0213193,-0.160925
-191.122,0.953025,0.0516478,6,63,0,200.197,-0.0722762,-9.0133,-0.905912,-1.61266,-1.21502,-1.32348,0.17335,-1.01836,-0.40671,0.0746125,3.49892,-0.309936,0.299337,0.669409,0.313209,0.646637,1.55308,0.561997,-0.282812,0.280634,0.35313,0.382534,2.24065,-3.16971,-5.64255,-4.25125,-4.63073,0.606539,-3.56316,-1.42305,0.261063,-0.0869785,0.0840041,0.187859,0.0878968,0.181468,0.435846,0.157715,-0.0793666,-0.0722762
-189.273,0.9914,0.0516478,6,63,0,200.36,-0.19844,-15.9773,0.958548,-0.0804107,-1.11217,-0.530645,0.412007,-2.12716,1.91883,1.19311,4.32635,-0.4744,1.27666,1.48217,-1.69528,0.346989,0.818265,-0.131714,-0.745589,0.0945626,0.268048,0.410445,2.57842,4.14702,-0.347885,-4.81163,-2.29576,1.78248,-9.20283,8.30151,5.1618,-0.0448605,0.120725,0.140158,-0.16031,0.0328122,0.0773773,-0.0124552,-0.0705048,-0.19844
-183.177,0.956882,0.0516478,7,127,0,197.617,-0.121613,-5.43545,-0.591139,-1.46425,-0.675401,-0.950695,1.47824,-1.10043,0.644587,-1.25418,4.61317,-0.310203,0.285791,0.634218,-0.27644,0.530781,0.574979,0.550793,-0.273856,0.234116,0.224811,0.374016,2.25925,-2.72703,-6.75483,-3.11574,-4.38572,6.81936,-5.07646,2.97359,-5.78577,-0.0726234,0.0669083,0.148481,-0.0647191,0.124264,0.134612,0.128949,-0.064114,-0.121613
-188.323,0.922914,0.0516478,6,127,0,197.862,-0.0666878,-15.2986,0.454108,-0.779926,-1.85329,-0.852734,0.151733,-1.52939,0.643062,0.821726,2.8965,-0.217647,0.347803,0.469876,-0.228863,0.0306274,1.10915,-0.0370745,-0.45612,0.284687,0.327942,0.439037,7.10729,1.31532,-2.25906,-5.36807,-2.46995,0.439495,-4.4299,1.86263,2.38013,-0.0619613,0.0990148,0.133768,-0.0651543,0.00871921,0.315761,-0.0105546,-0.129851,-0.0666878
-193.36,0.922215,0.0516478,5,31,0,204.339,-0.139062,-14.9129,-0.016285,-0.991836,-1.45824,-1.1833,-1.09946,-1.63718,0.245399,1.38839,3.2963,-0.138407,0.202988,0.421648,-0.358105,1.16077,0.786695,1.74286,-0.960008,0.493154,0.28179,0.494829,3.94524,-0.0536803,-3.26938,-4.80681,-3.9005,-3.62415,-5.39665,0.808907,4.57656,-0.0682559,0.100104,0.207937,-0.176601,0.57244,0.387962,0.859499,-0.473432,-0.139062
-202.604,0.957058,0.0516478,6,63,0,212.188,-0.0944387,-21.5238,3.63982,-0.757874,-2.80269,-0.513472,-0.765729,-0.954186,2.02452,-0.65689,1.97994,-0.286854,0.431234,1.16524,-0.961863,-0.0484107,0.761174,-1.0217,-0.293321,0.207715,0.33756,0.444613,2.59403,7.20664,-1.50055,-5.54917,-1.01665,-1.5161,-1.88923,4.00843,-1.30061,-0.059584,0.0895738,0.242039,-0.199794,-0.0100556,0.158107,-0.212223,-0.0609273,-0.0944387
-186.956,0.995012,0.0516478,6,63,0,217.514,-0.062582,-13.4962,0.341449,-1.01039,-1.29942,-0.953326,0.475144,-1.65198,1.30235,0.422805,3.4847,-0.442381,0.51545,0.475231,-0.255304,-0.386113,1.34543,0.89216,-1.60431,0.196916,0.320244,0.395745,3.07161,1.18985,-3.52092,-4.52809,-3.32206,1.65573,-5.75666,4.53829,1.47335,-0.087112,0.101501,0.0935807,-0.0502735,-0.076032,0.264936,0.175681,-0.315914,-0.062582
-185.429,0.995884,0.0516478,6,63,0,194.215,-0.0761336,-15.5669,1.25916,-0.887861,-1.41627,-0.837639,0.286667,-1.41066,1.36692,0.17785,3.38964,-0.251114,0.585969,0.653474,-0.582686,-0.332081,0.57968,0.38627,-1.45828,0.168877,0.295882,0.419113,2.81388,4.26809,-3.00953,-4.80066,-2.8393,0.971699,-4.78164,4.63337,0.60285,-0.0424073,0.0989566,0.110357,-0.0984022,-0.0560808,0.0978946,0.0652321,-0.24627,-0.0761336
-195.134,0.942619,0.0516478,6,63,0,207.3,-0.245299,-10.3135,0.412037,-0.789714,-0.474655,-0.507752,0.694359,-0.597005,0.440594,-0.517205,8.18018,-0.915045,1.21142,2.20402,-2.67754,-0.272699,0.758803,1.44098,0.392424,0.0641347,0.403343,0.425817,2.6088,3.37054,-6.46,-3.88276,-4.1535,5.67998,-4.88361,3.60414,-4.23083,-0.0586861,0.077694,0.141354,-0.171723,-0.0174895,0.0486656,0.0924167,0.025168,-0.245299
-190.275,0.935163,0.0516478,7,127,0,207.776,-0.152375,-5.88555,-1.21903,-0.205069,-0.596573,-0.496629,0.118424,-1.77267,0.725798,2.32215,3.74539,-0.412792,1.49579,0.677085,-0.093165,-0.317054,0.0917145,0.503955,-1.88936,0.0806559,0.340378,0.335457,2.57006,-4.56574,-0.768063,-2.2344,-1.86007,0.443543,-6.63934,2.7184,8.69735,-0.0332941,0.120644,0.0546109,-0.0075143,-0.0255723,0.00739732,0.0406469,-0.152388,-0.152375
-188.27,0.877649,0.0516478,6,63,0,198.717,-0.144455,-5.99521,0.356578,-0.70972,-0.481319,-0.491104,0.852107,-1.16192,0.534395,0.0626848,4.55857,-0.150029,1.02186,1.31362,-0.0435913,-0.225944,0.30353,-1.10582,-0.873528,0.102248,0.370471,0.414127,2.45809,1.62548,-3.23531,-2.19413,-2.23873,3.88439,-5.2967,2.43608,0.285753,-0.0153401,0.104483,0.134314,-0.00445711,-0.0231022,0.0310352,-0.113068,-0.0893162,-0.144455
-191.936,0.878461,0.0516478,6,127,0,200.441,-0.111086,-5.03336,-0.568674,-0.934816,-0.610275,-0.88328,0.504576,-1.54576,-0.224321,1.1363,4.06467,-0.541238,0.848657,2.22456,-1.51522,-0.0786701,1.02982,0.0540987,1.02415,0.0854513,0.132211,0.335065,2.82156,-2.31147,-3.79972,-2.48057,-3.59024,2.05094,-6.28299,-0.91179,4.6187,-0.0462495,0.0725189,0.190091,-0.129477,-0.00672246,0.0879993,0.0046228,0.0875153,-0.111086
-197.405,0.454069,0.0516478,7,127,0,208.633,-0.201192,-11.6483,-0.470882,-1.5859,-1.39749,-1.29447,-1.43254,-1.56778,-0.692774,-0.0568716,2.4091,-0.367274,0.358776,1.0485,-0.770534,0.378268,-0.244741,1.11628,-2.12676,0.237805,0.284772,0.465252,2.92582,-1.1344,-3.8206,-3.3667,-3.11852,-3.45113,-3.77694,-1.66896,-0.13701,-0.0873396,0.0853186,0.249338,-0.183237,0.089954,-0.0582006,0.265458,-0.505755,-0.201192
-196.992,0.999657,0.0516478,6,63,0,206.854,-0.231069,-16.1641,-0.350627,-0.999594,-1.82732,-1.29967,-1.68341,-1.46255,-0.721737,1.3323,2.85363,-0.256786,0.529219,0.22652,-0.420218,0.687596,0.813866,-0.290763,-1.06441,0.217855,0.480745,0.411527,4.30329,-1.00056,-2.85247,-5.21451,-3.70879,-4.80384,-4.17358,-2.05957,3.80188,-0.0559422,0.115293,0.0493486,-0.0915468,0.149797,0.177305,-0.0633443,-0.231888,-0.231069
-199.623,0.996609,0.0516478,6,127,0,210.362,-0.0197992,-11.9704,0.186803,-0.227321,-2.28727,-0.143138,1.8963,-2.16318,1.34617,-0.0371036,1.82745,-0.233527,0.422743,0.941945,-0.391432,1.04807,1.0511,1.63184,-0.824225,0.279084,0.396022,0.338592,2.36186,0.341374,-0.415419,-4.17989,-0.261579,3.46541,-3.95311,2.46006,-0.0678052,-0.0651738,0.117981,0.262882,-0.109243,0.292499,0.293347,0.455422,-0.230028,-0.0197992
-194.864,0.983477,0.0516478,6,63,0,209.539,-0.186538,-10.0142,-0.341973,-1.00313,-1.42854,-0.962518,-0.991283,-3.36716,-0.281477,0.519809,2.13561,-0.187714,0.292152,0.882285,-0.707731,0.229229,1.02992,-0.861748,-0.188887,0.266678,0.232391,0.462344,5.00178,-0.730321,-2.1423,-3.0508,-2.05556,-2.11699,-7.19092,-0.601125,1.11011,-0.0500593,0.0779105,0.235286,-0.188736,0.0611302,0.274658,-0.229809,-0.050372,-0.186538
-188.384,0.999211,0.0516478,6,63,0,203.424,-0.0607939,-10.7031,-0.602764,-1.42442,-1.52864,-1.01176,0.375878,-1.36907,-0.50823,0.297887,3.03954,-0.323823,0.540871,0.786438,-0.640672,1.03876,0.496013,-0.284905,0.775309,0.164478,0.374461,0.448763,3.63344,-1.83212,-4.32958,-4.64636,-3.07528,1.14249,-4.16132,-1.54478,0.905439,-0.053262,0.0889616,0.129352,-0.105377,0.170854,0.0815835,-0.0468608,0.127522,-0.0607939
-198.841,0.996527,0.0516478,6,63,0,204.247,-0.12936,-9.34625,-0.520858,-2.20999,-1.50348,-1.00078,0.00956642,0.864454,-0.975875,1.64074,2.37708,-0.339158,0.420562,1.05986,-0.927693,2.1104,0.707443,0.872674,1.1417,0.181976,0.229814,0.407123,3.71122,-1.23812,-5.25332,-3.57391,-2.37895,0.0227402,2.05488,-2.31974,3.90018,-0.0617187,0.0765322,0.192869,-0.168818,0.384043,0.128738,0.158806,0.207762,-0.12936
-192.126,0.985769,0.0516478,6,63,0,209.462,-0.140037,-9.10116,-0.224538,-2.17332,-1.31458,-1.15495,0.735728,0.199415,-0.897615,-0.46042,2.79564,-0.480303,0.859044,1.06921,-1.18555,0.529893,2.3453,0.458726,1.33413,0.100606,0.377324,0.379038,2.2231,-0.627728,-6.07583,-3.67509,-3.22883,2.05683,0.557492,-2.50941,-1.28717,-0.0483211,0.0864246,0.107569,-0.119273,0.0533101,0.23595,0.0461504,0.13422,-0.140037
-189.454,0.984652,0.0516478,6,127,0,209.907,-0.0840957,-10.1894,0.626624,-0.139204,-0.970894,-0.482163,0.72916,-2.08472,0.817414,0.82265,3.70351,-0.0825762,0.3831,1.26213,-0.279951,0.383321,0.603229,-0.122841,-1.54241,0.191403,0.13564,0.451398,3.72073,2.32071,-0.515544,-3.59572,-1.78569,2.70045,-7.72077,3.0273,3.04669,-0.0158053,0.0733263,0.241574,-0.0535833,0.0733687,0.11546,-0.0235122,-0.295221,-0.0840957
-202.236,0.914761,0.0516478,6,63,0,212.503,-0.175598,-18.2997,-0.270376,-0.0689247,-1.10077,-0.370671,-0.502477,-1.78972,1.93947,-0.981479,3.99355,-0.0779607,0.712631,-0.222834,-0.598226,0.157793,1.72483,0.288485,-0.724129,0.198662,0.618138,0.401979,2.75482,-1.07976,-0.275254,-4.39598,-1.48029,-2.00667,-7.14736,7.74539,-3.91959,-0.0154878,0.141573,-0.0442687,-0.118845,0.0313475,0.342659,0.057311,-0.143857,-0.175598
-194.339,0.797783,0.0516478,6,63,0,216.067,-0.234507,-17.15,-0.0500947,-0.0462422,-0.704446,-0.339595,-0.0284996,-0.883591,0.98858,0.945794,7.94911,-0.292934,1.09816,0.933851,-0.208289,0.815245,1.09623,1.04973,0.766222,0.127433,0.293907,0.502967,6.45166,-0.398208,-0.367584,-5.59972,-2.69948,-0.226547,-7.02376,7.85833,7.51822,-0.0373293,0.139942,0.119003,-0.0265429,0.103889,0.139695,0.13377,0.0976416,-0.234507
-197.041,0.757092,0.0516478,7,127,0,207.813,-0.203231,-18.2004,0.606168,0.0246534,-0.776784,-0.395622,-0.48091,-1.51146,1.42438,0.363898,5.71241,-0.0842111,0.91573,0.841989,-0.495938,0.755196,0.661393,1.20187,0.562546,0.112252,0.342512,0.457474,8.08151,3.46268,0.14083,-4.43731,-2.25995,-2.74715,-8.6341,8.13661,2.07874,-0.00945285,0.102792,0.0945148,-0.0556699,0.0847721,0.0742426,0.134913,0.0631468,-0.203231
-194.906,0.688032,0.0516478,6,63,0,211.291,-0.197813,-15.2045,1.05094,-1.01571,-0.694369,-0.618072,0.34554,-0.279004,1.49614,0.672231,5.64708,-0.600113,0.383885,1.32374,-0.845256,0.488806,1.49132,-0.931662,-0.252792,0.166574,0.471268,0.501169,5.07774,5.93476,-5.73581,-3.92115,-3.4903,1.95129,-1.57555,8.44879,3.79614,-0.0999631,0.0639451,0.220501,-0.140797,0.0814222,0.248414,-0.15519,-0.0421085,-0.197813
-196.461,0.978617,0.0516478,6,63,0,209.933,-0.195776,-14.6016,-0.756177,-1.07429,-1.06971,-0.687182,-0.526432,0.000849886,0.459778,0.839801,4.24764,-0.59249,0.623135,0.195288,-1.30687,0.512744,1.81527,-0.545742,-1.07136,0.109198,0.499054,0.498525,4.12255,-3.21197,-4.56318,-4.54376,-2.9189,-2.23609,0.00361001,1.95297,3.56717,-0.0646989,0.0680453,0.0213251,-0.142708,0.0559908,0.198224,-0.0595941,-0.116991,-0.195776
-190.843,0.926355,0.0516478,6,63,0,206.513,-0.148932,-16.8765,0.743726,-0.899626,-1.11804,-0.562423,-0.119652,-0.444326,1.08151,-0.433074,3.93727,-0.541952,0.568073,0.286331,-0.898515,0.705497,0.497669,0.664142,-1.34483,0.199451,0.423858,0.433515,2.66283,2.92825,-3.54207,-4.40201,-2.21441,-0.471102,-1.74943,4.25818,-1.70513,-0.108093,0.113303,0.057109,-0.17921,0.140712,0.0992607,0.132464,-0.268228,-0.148932
-193.775,0.966693,0.0516478,6,63,0,200.832,-0.0848466,-17.6685,0.704264,-0.931843,-1.30301,-0.699869,-0.119284,-0.794801,0.200434,-0.795345,4.57284,-0.437823,0.94623,0.970324,-1.47164,2.48011,0.19438,0.653078,-1.14122,0.129222,0.30009,0.388773,3.74291,3.22048,-4.26116,-5.95845,-3.20039,-0.545464,-3.6345,0.916551,-3.63698,-0.0565763,0.122274,0.125387,-0.190168,0.320485,0.0251182,0.084392,-0.147471,-0.0848466
-196.005,0.991569,0.0516478,7,127,0,207,-0.190313,-13.2175,0.445467,-1.16413,-1.94634,-1.20367,-0.18723,-2.22771,2.19871,0.836351,2.04631,-0.310737,1.0688,1.74761,-0.487754,-0.0566424,1.82637,-1.65239,-0.166308,0.082268,0.307662,0.341846,2.24364,0.911566,-2.38219,-3.98283,-2.46309,-0.383132,-4.5586,4.49925,1.71144,-0.0255637,0.0879281,0.143772,-0.0401265,-0.00465985,0.150251,-0.135939,-0.0136818,-0.190313
-194.05,0.982449,0.0516478,6,63,0,202.76,-0.183628,-13.4902,0.809157,-1.22341,-2.10185,-1.40327,-0.319926,-2.79544,1.81665,1.91963,1.95777,-0.659779,1.14928,1.47471,-1.34792,-0.23652,1.10394,-0.726424,0.667485,0.103035,0.268888,0.344642,2.29515,1.58415,-2.39516,-4.11494,-2.74729,-0.626342,-5.47285,3.55659,3.7582,-0.0679802,0.118415,0.151946,-0.138883,-0.0243698,0.113744,-0.0748469,0.0687742,-0.183628
-195.357,0.99124,0.0516478,6,63,0,202.834,-0.171961,-16.4679,0.962498,-1.09285,-2.09636,-1.6231,-0.428256,-2.6862,2.36313,2.11143,2.36531,-0.574434,0.948356,1.14267,-1.35246,0.284708,0.785798,-0.193508,0.624199,0.0988957,0.189713,0.358715,2.21474,2.2766,-2.58493,-4.95853,-3.83913,-1.01296,-6.3537,5.58953,4.99417,-0.0568091,0.0937883,0.113006,-0.133752,0.0281564,0.0777121,-0.0191371,0.0617307,-0.171961
-191.444,0.996825,0.0516478,6,63,0,202.203,-0.135063,-13.8501,-0.0664985,-1.26747,-2.27157,-1.1398,-0.622722,-2.26059,2.15464,0.576935,1.74467,-0.449594,1.09434,1.3745,-0.952434,1.41228,0.495984,-0.279647,-0.662214,0.11045,0.277139,0.341182,2.58814,-0.116018,-2.21131,-3.96314,-1.98858,-1.08645,-3.94398,3.75914,1.00656,-0.0496577,0.12087,0.151814,-0.105196,0.155986,0.0547815,-0.0308871,-0.0731416,-0.135063
-191.59,0.985848,0.0516478,6,63,0,202.974,-0.0784926,-8.98393,0.510894,-1.40373,-1.52851,-0.97081,0.81629,-1.64075,0.33125,1.14359,2.08514,-0.238581,0.892429,1.51938,-0.365365,-1.10513,2.31078,0.147591,0.818547,0.132298,0.236653,0.372929,3.20228,1.06528,-2.92697,-3.18716,-2.02427,1.70208,-3.42119,0.690702,2.38454,-0.0315638,0.118067,0.201011,-0.0483372,-0.146207,0.305712,0.0195261,0.108292,-0.0784926
-189.547,0.974131,0.0516478,6,127,0,203.465,-0.152629,-6.10192,-0.397706,-0.78231,-0.479878,-0.699544,0.152945,-0.544191,0.32016,2.03199,4.68293,-0.448361,0.755375,0.537502,-1.33486,1.00598,0.746901,0.990696,0.694708,0.101012,0.330288,0.326086,1.88601,-1.86243,-3.6635,-2.24723,-3.27591,0.716231,-2.54841,1.49929,9.51565,-0.04529,0.0763022,0.0542943,-0.134838,0.101617,0.0754462,0.100072,0.0701741,-0.152629
-186.92,0.929087,0.0516478,5,63,0,203.493,-0.188499,-7.86984,-0.832088,-0.2528,-0.392023,-0.271901,-0.0226073,-0.317696,0.26755,1.14435,7.53893,-0.51344,0.887563,0.583535,-0.585073,1.16433,1.05447,-0.323493,0.768675,0.152408,0.416882,0.351486,2.35498,-6.27305,-1.90585,-2.95544,-2.04985,-0.170435,-2.39509,2.01704,8.62716,-0.0782521,0.135271,0.0889351,-0.0891695,0.177452,0.16071,-0.0493028,0.117152,-0.188499
-184.207,0.75709,0.0516478,7,127,0,196.194,-0.117269,-11.3202,1.12563,-1.03519,-1.19888,-1.04399,0.895801,-1.76746,1.51414,1.1437,3.114,-0.190959,0.579616,0.76644,-0.799357,-0.278262,1.42903,-0.100414,-0.479354,0.172087,0.0569779,0.358703,3.14713,3.50522,-3.22358,-3.73332,-3.25098,2.78952,-5.50386,4.71504,3.56149,-0.0328615,0.0997441,0.131894,-0.137559,-0.0478852,0.245917,-0.0172798,-0.0824904,-0.117269
-180.703,0.96603,0.0516478,6,63,0,189.152,-0.137457,-8.06537,-1.19285,-0.7459,-0.453289,-0.592847,0.286212,-1.07749,0.966231,-0.882071,6.09026,-0.522636,0.670544,0.864369,-0.724129,0.899536,0.969528,0.504191,-0.844541,0.133888,0.255386,0.305635,1.9681,-7.26476,-4.54273,-2.76065,-3.61059,1.74311,-6.56222,5.8846,-5.37204,-0.0699744,0.0897775,0.115728,-0.0969519,0.120437,0.129808,0.0675049,-0.113074,-0.137457
-181.403,0.700208,0.0516478,6,63,0,190.016,-0.155221,-6.75376,0.7425,-0.514103,-0.443188,-0.495896,0.556071,-1.36979,0.186376,0.728402,5.02278,-0.229501,0.725969,1.18685,-0.647111,-0.353766,1.88945,0.701895,0.0731825,0.141343,0.306807,0.355758,2.48234,3.72941,-2.58222,-2.22603,-2.49077,2.79302,-6.88014,0.936123,3.6586,-0.0324384,0.102611,0.167753,-0.0914646,-0.0500024,0.267061,0.0992079,0.0103438,-0.155221
-185.037,0.968338,0.0516478,6,127,0,193.027,-0.123246,-9.45003,0.927943,-0.383503,-0.565894,-0.577707,0.303962,-1.61103,0.500834,0.626395,5.22231,-0.17179,0.765194,1.50827,-0.533981,-0.0540781,1.4795,-0.220951,0.743186,0.119051,0.217198,0.318063,3.2426,4.846,-2.00277,-2.95527,-3.01697,1.58738,-8.41329,2.61551,3.27123,-0.0204518,0.0910974,0.179562,-0.0635712,-0.00643808,0.176136,-0.0263046,0.0884773,-0.123246
-194.369,0.997742,0.0516478,6,63,0,198.489,-0.166184,-7.24784,0.380347,-0.396526,-0.464356,-0.284578,-0.141951,-0.81058,-0.202292,1.55267,4.52383,-0.444834,1.03308,0.256746,-0.884739,-0.148156,0.108128,-1.16034,0.574894,0.0876585,0.438492,0.417111,1.76694,1.72062,-1.79382,-2.10067,-1.28738,-0.642164,-3.66693,-0.915136,7.02403,-0.0389934,0.0905585,0.022506,-0.0775549,-0.0129871,0.00947835,-0.101714,0.0503944,-0.166184
-194.426,0.85504,0.0516478,6,63,0,208.559,-0.163758,-9.20077,0.00751874,-0.395835,-0.761789,-0.385895,-0.188735,-0.769156,-0.313286,1.15735,4.2576,-0.42769,0.996476,0.4745,-0.602423,0.0253725,-0.122221,-1.14816,0.801919,0.0949551,0.406511,0.429634,1.92249,0.0320118,-1.68531,-3.24339,-1.64298,-0.803559,-3.27476,-1.33385,4.92754,-0.0406113,0.0946204,0.0450561,-0.0572031,0.00240925,-0.0116055,-0.109024,0.0761462,-0.163758
-189.23,0.824172,0.0516478,6,63,0,203.866,-0.110802,-5.52273,-0.578805,-0.90037,-0.489687,-0.564121,0.997892,-1.0354,1.1754,-0.67991,4.75094,-0.401507,0.876256,1.7749,-1.12739,-0.469938,0.703799,-0.603102,-0.308211,0.106926,0.294024,0.357536,2.94152,-2.74987,-4.2776,-2.32647,-2.68011,4.74093,-4.91914,5.58424,-3.23021,-0.0429317,0.0936948,0.189783,-0.120548,-0.0502488,0.0752546,-0.0644874,-0.0329558,-0.110802
-189.65,0.97957,0.0516478,6,63,0,196.661,-0.17434,-7.86022,1.44246,-0.99099,-0.944041,-0.949333,0.00311337,-1.74812,-1.15145,2.15115,2.65702,-0.0911695,0.423496,0.386324,-0.4971,1.30679,1.0259,0.550247,-0.299402,0.210979,0.267254,0.363463,3.03889,3.83264,-2.63308,-2.50833,-2.52239,0.00827228,-4.64479,-3.05941,5.71566,-0.0192348,0.0893487,0.0815062,-0.104878,0.275704,0.216442,0.116091,-0.0631674,-0.17434
-188.458,0.993346,0.0516478,6,63,0,202.712,-0.14212,-11.5731,-0.0958776,-0.230852,-0.709109,-0.252592,0.44907,-0.856187,1.50149,0.950897,4.97018,-0.282026,0.748541,0.745072,-0.266434,-0.190036,2.16403,0.501193,-1.69996,0.162207,0.387445,0.326434,1.65641,-0.476529,-1.14738,-3.5244,-1.25543,2.23196,-4.25541,7.46269,4.72613,-0.0457466,0.121419,0.120856,-0.0432174,-0.0308251,0.351021,0.0812969,-0.275745,-0.14212
-185.792,0.916382,0.0516478,6,127,0,200.888,-0.104464,-12.0019,0.204585,-1.28472,-1.02161,-1.03298,0.384576,-1.21829,1.07692,0.0626645,4.04862,-0.351901,0.536737,1.24348,-0.863977,-1.03422,-0.202222,-0.642217,0.486821,0.154671,0.172477,0.323,2.34396,0.828288,-5.20134,-4.1361,-4.18214,1.557,-4.93241,4.36006,0.253705,-0.0544288,0.0830176,0.19233,-0.133632,-0.159964,-0.0312779,-0.0993324,0.0752971,-0.104464
-185.255,0.97217,0.0516478,6,63,0,196.568,-0.15575,-9.18905,0.385316,-1.07897,-0.70886,-0.680138,0.377383,-1.28279,0.484026,-0.671322,4.14413,-0.291554,0.468543,0.332141,-0.498166,1.27496,1.58782,1.17891,-0.370726,0.174435,0.36964,0.318815,1.69676,1.5968,-4.47138,-2.93761,-2.81858,1.56392,-5.31607,2.00587,-2.78205,-0.0508573,0.0817304,0.057937,-0.0868977,0.222397,0.276971,0.205644,-0.0646678,-0.15575
-185.26,0.985474,0.0516478,6,63,0,193.252,-0.188612,-11.0366,1.34394,-1.30772,-0.942835,-0.744418,0.217772,-1.1067,0.224094,-0.277012,3.49819,-0.316536,0.378796,0.809865,-0.268246,0.775658,1.38677,1.66883,-0.107667,0.190381,0.349344,0.315782,1.65287,4.70135,-4.57467,-3.29822,-2.60411,0.761808,-3.87146,0.783925,-0.969041,-0.0602625,0.0721156,0.154183,-0.0510691,0.147671,0.264015,0.317714,-0.0204978,-0.188612
-184.378,0.988716,0.0516478,6,63,0,194.673,-0.106331,-6.21875,-0.83432,-1.126,-0.497149,-0.923638,0.626749,-1.26895,0.96821,-0.481043,5.50279,-0.305418,0.389248,1.03506,-1.14911,-0.138672,1.0078,-1.0769,-1.20814,0.178118,0.193239,0.305379,2.17999,-4.59108,-6.19611,-2.73571,-5.08258,3.44886,-6.98275,5.32785,-2.64708,-0.0544004,0.069332,0.184362,-0.204677,-0.0247,0.179508,-0.191815,-0.215191,-0.106331
