# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=2
# iter=3000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=300
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-188.901,0.969726,0.0587543,6,63,0,195.744,-0.121709,-6.69543,0.249444,-0.896456,-0.961852,-0.812926,0.515261,-2.11316,0.299855,2.46244,2.58984,-0.463543,0.915144,1.18492,0.0803212,-0.38108,0.183226,1.25403,0.214974,0.107467,0.314824,0.322158,2.15808,0.646021,-2.32168,-2.49104,-2.10535,1.33444,-5.47275,0.776577,6.37732,-0.0498154,0.0983475,0.12734,0.00863185,-0.0409534,0.0196907,0.134766,0.0231026,-0.121709
-193.552,0.999245,0.0587543,6,63,0,201.147,-0.160246,-9.9249,-0.215985,-1.4134,-1.08213,-0.813223,0.0933558,-1.68872,0.189148,-2.179,2.84074,-0.467401,0.922148,1.09137,-0.363085,0.527295,0.0905627,2.11556,1.67827,0.0851308,0.375695,0.337856,1.78564,-0.613559,-4.01511,-3.07406,-2.31016,0.2652,-4.79723,0.53732,-6.18998,-0.0397902,0.0785032,0.0929089,-0.0309097,0.044889,0.00770968,0.180099,0.142873,-0.160246
-193.647,0.989637,0.0587543,6,63,0,204.377,-0.169835,-7.89171,-0.419794,-1.37247,-0.834599,-0.722384,0.155032,-1.54972,-0.210754,-1.82163,2.9881,-0.482892,1.04377,1.19328,-0.424697,1.05669,0.366879,2.05449,1.57918,0.0954509,0.39299,0.35811,1.67794,-1.25438,-4.10108,-2.49386,-2.15855,0.463249,-4.63072,-0.629753,-5.4432,-0.0460925,0.0996291,0.113899,-0.0405377,0.100862,0.0350189,0.196103,0.150734,-0.169835
-193.932,0.970498,0.0587543,6,63,0,200.771,-0.164743,-7.50605,-0.513831,-1.38645,-0.78451,-0.873664,0.01322,-1.30459,-0.517141,-1.25007,3.22349,-0.523736,1.04174,0.997889,-0.0451835,0.880203,0.638412,2.06733,1.91847,0.0864726,0.402638,0.374433,1.67455,-1.65633,-4.4692,-2.52886,-2.81625,0.0426147,-4.20531,-1.667,-4.02959,-0.0452888,0.0900817,0.0862901,-0.00390713,0.0761135,0.0552052,0.178767,0.165895,-0.164743
-192.114,0.948002,0.0587543,6,63,0,202.757,-0.156949,-6.29729,-0.0150899,-1.07139,-0.899418,-0.498608,0.906617,-1.30366,-0.843088,0.156544,2.80506,-0.576457,0.841328,1.74135,-0.272821,1.38656,0.554207,0.787201,2.33331,0.106013,0.376353,0.348567,2.59133,-0.0423281,-3.00532,-2.52293,-1.39863,2.54312,-3.65685,-2.36492,0.439115,-0.061112,0.0891918,0.184606,-0.0289226,0.146993,0.0587532,0.0834536,0.247362,-0.156949
-190.456,0.922377,0.0587543,6,63,0,201.604,-0.129805,-11.0227,-0.240664,-0.99878,-0.898822,-1.19873,0.293993,-1.61061,1.38603,1.06629,4.19584,-0.558254,0.611274,0.935997,-1.21837,-1.05176,1.40567,-0.220441,-1.90571,0.163338,0.299588,0.317466,2.32864,-1.00979,-4.19073,-3.77132,-5.0297,1.23355,-6.75788,5.81559,4.47398,-0.0911841,0.0998442,0.152884,-0.199006,-0.171792,0.2296,-0.0360063,-0.311275,-0.129805
-190.436,0.894972,0.0587543,6,63,0,202.256,-0.169068,-5.11694,0.273333,-0.20619,-0.343076,-0.147215,0.549606,-1.01321,-0.183707,0.539292,6.87901,-0.200902,1.27311,1.50586,-0.342724,0.353313,2.17658,-0.23055,-0.268496,0.0702407,0.234646,0.389993,2.02617,1.88026,-1.41838,-2.36002,-1.01269,3.78074,-6.96987,-1.26372,3.7098,-0.0141115,0.0894245,0.105773,-0.0240732,0.024817,0.152885,-0.016194,-0.0188593,-0.169068
-188.804,0.313373,0.0587543,6,63,0,200.48,-0.177504,-4.77374,0.449702,-0.408478,-0.267049,-0.415586,0.322842,-1.3446,-0.0241596,0.604083,5.13455,-0.326362,1.42342,1.40013,0.327278,0.108389,1.74726,-0.663115,0.429996,0.0748174,0.370898,0.395532,2.15012,2.30902,-2.09735,-1.37117,-2.13385,1.65765,-6.90394,-0.124048,3.10169,-0.0244176,0.106496,0.104754,0.0244861,0.00810937,0.130725,-0.0496126,0.0321712,-0.177504
-183.772,0.970618,0.0587543,6,127,0,198.867,-0.107987,-8.65131,-0.756236,-0.581637,-0.886038,-0.645344,0.970714,-1.25567,1.24127,1.2121,4.22223,-0.141657,0.6311,0.725877,-0.844218,-0.0992959,0.875698,0.116069,-0.468996,0.203917,0.148805,0.329766,1.87823,-3.193,-2.4558,-3.74105,-2.72479,4.09857,-5.30171,5.24094,5.11777,-0.0288862,0.128692,0.148018,-0.17215,-0.0202481,0.178569,0.0236684,-0.095636,-0.107987
-184.823,0.982474,0.0587543,6,63,0,193.452,-0.102399,-10.7765,1.0375,-0.253391,-0.752379,-0.296503,0.817945,-1.42937,0.51214,0.717436,5.45191,-0.223451,0.596091,0.947858,-1.30584,1.16043,2.06619,0.0537651,-0.89753,0.177565,0.131571,0.375735,2.80836,5.65636,-1.38147,-4.10191,-1.61651,4.45936,-7.79279,2.79214,3.9114,-0.039677,0.105845,0.168306,-0.231871,0.206052,0.366883,0.00954679,-0.15937,-0.102399
-185.583,0.917786,0.0587543,6,63,0,192.019,-0.146994,-11.383,0.850378,-0.310969,-0.586832,-0.622168,0.158814,-2.05351,1.54847,0.979438,5.11207,-0.208158,0.653445,1.37206,-0.604551,1.11112,1.8308,-0.188246,-1.33121,0.164679,0.0888143,0.357148,3.03222,4.34719,-1.58969,-2.99992,-3.18056,0.811865,-10.4977,7.91586,5.00695,-0.0342794,0.107609,0.22595,-0.0995569,0.182978,0.301495,-0.0310002,-0.219223,-0.146994
-186.372,0.208967,0.0587543,6,63,0,197.507,-0.102954,-12.8281,0.0946949,-0.284,-1.06688,-0.40469,0.807003,-1.48212,1.33552,0.173543,4.12696,-0.552783,0.92035,1.42826,-0.931501,0.644097,2.13499,-0.29024,-0.923894,0.118688,0.105555,0.395212,2.73937,0.390802,-1.17206,-4.40298,-1.67014,3.33047,-6.11666,5.51162,0.716206,-0.065609,0.109235,0.169519,-0.110558,0.076447,0.253398,-0.0344481,-0.109656,-0.102954
-179.909,0.974314,0.0587543,5,63,0,193.268,-0.122715,-11.5897,0.519127,-0.834789,-0.863116,-0.765382,0.629454,-1.54886,1.74418,0.132093,4.0029,-0.333441,0.596803,1.00711,-1.04128,0.476347,1.56442,0.197327,-0.269769,0.155849,0.0687591,0.327962,2.25466,2.07801,-3.34158,-3.45497,-3.06375,2.51964,-6.19992,6.98178,0.528755,-0.0519664,0.0930111,0.156957,-0.162282,0.0742382,0.243813,0.0307533,-0.0420432,-0.122715
-181.504,0.996516,0.0587543,6,63,0,186.401,-0.115443,-12.4389,-0.361327,-0.683548,-0.646242,-0.626207,-0.152253,-0.755417,0.536106,0.281918,6.22994,-0.296747,0.442117,1.04626,-0.2595,0.672635,0.898029,0.0945871,-1.23224,0.2359,0.40041,0.403314,3.30498,-2.25104,-4.25846,-4.02605,-3.90123,-0.948524,-4.7062,3.33991,1.75633,-0.0700028,0.104296,0.246812,-0.0612161,0.158675,0.211845,0.0223131,-0.290685,-0.115443
-182.201,0.790914,0.0587543,6,63,0,190.283,-0.150494,-8.67247,0.388859,-0.376194,-0.638265,-0.616184,0.566778,-1.98559,1.25447,0.896092,4.62614,-0.279586,0.485132,1.15403,-0.633401,0.206145,1.68753,0.417945,0.124054,0.213008,0.0929585,0.320486,2.31844,1.79892,-1.74033,-2.9527,-2.85056,2.622,-9.18563,5.80335,4.14545,-0.0595539,0.103337,0.245816,-0.134919,0.0439104,0.359457,0.0890255,0.0264243,-0.150494
-179.965,0.994076,0.0587543,5,63,0,187.709,-0.082432,-11.3285,-0.590502,-0.717302,-0.947938,-0.642155,0.565262,-0.701504,1.58454,1.3986,4.23032,-0.278506,0.409169,0.653844,-0.500933,1.02513,0.98808,0.159514,-0.509103,0.224979,0.162381,0.34079,2.5709,-2.49801,-3.03442,-4.01009,-2.71652,2.39124,-2.96759,6.7031,5.91654,-0.0626579,0.0920543,0.147101,-0.112699,0.230633,0.222297,0.0358872,-0.114537,-0.082432
-180.958,0.918287,0.0587543,6,63,0,186.938,-0.0736995,-11.5194,-0.929364,-0.52483,-0.952937,-0.531942,0.562321,-0.781493,1.74675,1.46946,4.35301,-0.258207,0.610871,0.943953,-0.489951,0.923329,1.12516,0.165796,-0.30374,0.199084,0.18264,0.340358,2.39827,-4.04553,-2.28459,-4.14814,-2.31555,2.44779,-3.40185,7.6036,6.39659,-0.051405,0.121615,0.187926,-0.0975416,0.18382,0.224002,0.0330075,-0.0604699,-0.0736995
-186.686,0.533346,0.0587543,5,31,0,194.429,-0.14455,-7.44562,-0.943999,-0.703093,-0.489079,-0.830594,0.636094,-1.37487,2.2047,1.11078,5.11171,-0.384676,0.472777,0.447782,-1.04411,0.924342,1.76329,0.278414,0.384956,0.203411,0.190182,0.339381,2.44246,-4.82545,-3.59401,-2.50003,-4.24575,3.25152,-7.02793,11.2698,5.678,-0.0782475,0.0961681,0.0910838,-0.212383,0.188022,0.358673,0.0566325,0.0783044,-0.14455
-192.019,0.439479,0.0587543,6,63,0,202.575,-0.0985057,-8.06586,-2.08174,0.212393,-0.427809,0.0155007,-0.258274,-0.710298,0.69704,0.907665,5.81353,-0.355465,0.538965,1.0771,0.00160291,0.0839164,1.03266,1.26242,0.22065,0.244961,0.262855,0.431926,3.22947,-12.1023,1.23476,-2.48708,0.090114,-1.50149,-4.12934,4.05226,5.27674,-0.0870751,0.132025,0.263848,0.00039265,0.0205563,0.252963,0.309243,0.0540508,-0.0985057
-190.825,0.96648,0.0587543,6,63,0,201.468,-0.147949,-5.34853,1.23457,-0.903609,-0.682813,-0.94668,1.39312,-2.39516,0.607453,1.2017,3.15644,-0.417491,0.853091,0.771122,-1.59502,0.962927,1.04971,-1.75661,-0.927024,0.110804,0.299219,0.387685,2.169,3.89685,-2.85219,-2.15526,-2.98814,4.39731,-7.56017,1.91739,3.79309,-0.0462597,0.094526,0.0854434,-0.176734,0.106696,0.116312,-0.19464,-0.102718,-0.147949
-189.859,0.930523,0.0587543,6,63,0,203.757,-0.176343,-8.22145,-1.2871,-0.457656,-0.710058,-0.424612,0.362861,-0.793295,0.772873,1.11423,4.8359,-0.227046,0.313375,0.818684,0.0503999,-0.117299,0.846425,1.12854,-0.369916,0.370928,0.181928,0.304167,2.01228,-6.22428,-2.21318,-3.43377,-2.05338,1.75476,-3.8363,3.73754,5.38831,-0.0842179,0.11624,0.303673,0.0186948,-0.0435096,0.313963,0.418607,-0.137212,-0.176343
-181.475,0.644125,0.0587543,5,31,0,201.071,-0.154563,-8.0593,0.197438,-0.291645,-0.334711,-0.332584,0.163619,-0.762739,0.366619,0.699282,7.80571,-0.164457,0.496326,0.299603,-0.796481,0.595,1.84673,1.0148,-0.403201,0.209169,0.199295,0.322346,1.90431,1.54114,-2.27649,-2.61265,-2.59606,1.27716,-5.95371,2.86172,5.45839,-0.0343992,0.103816,0.0626675,-0.166599,0.124455,0.386278,0.212264,-0.084337,-0.154563
-181.475,0.00282555,0.0587543,5,31,0,198.519,-0.154563,-8.0593,0.197438,-0.291645,-0.334711,-0.332584,0.163619,-0.762739,0.366619,0.699282,7.80571,-0.164457,0.496326,0.299603,-0.796481,0.595,1.84673,1.0148,-0.403201,0.209169,0.199295,0.322346,1.90431,1.54114,-2.27649,-2.61265,-2.59606,1.27716,-5.95371,2.86172,5.45839,-0.0343992,0.103816,0.0626675,-0.166599,0.124455,0.386278,0.212264,-0.084337,-0.154563
-181.475,0.0151874,0.0587543,5,31,0,192.521,-0.154563,-8.0593,0.197438,-0.291645,-0.334711,-0.332584,0.163619,-0.762739,0.366619,0.699282,7.80571,-0.164457,0.496326,0.299603,-0.796481,0.595,1.84673,1.0148,-0.403201,0.209169,0.199295,0.322346,1.90431,1.54114,-2.27649,-2.61265,-2.59606,1.27716,-5.95371,2.86172,5.45839,-0.0343992,0.103816,0.0626675,-0.166599,0.124455,0.386278,0.212264,-0.084337,-0.154563
-180.867,0.0784466,0.0587543,5,31,0,188.8,-0.158861,-8.09136,0.144614,-0.263916,-0.317235,-0.345648,0.141985,-0.835137,0.358477,0.62857,7.75506,-0.167112,0.468809,0.319599,-0.757105,0.59081,1.83647,0.980606,-0.406309,0.209934,0.197832,0.321997,1.93956,1.12149,-2.04668,-2.46018,-2.68052,1.1011,-6.47653,2.78001,4.8746,-0.0350824,0.0984189,0.0670947,-0.158942,0.124031,0.385537,0.205862,-0.0852979,-0.158861
-182.547,0.0035529,0.0587543,6,63,0,194.554,-0.16279,-8.37748,0.139275,-0.306084,-0.322461,-0.343657,0.149565,-0.813824,0.358797,0.579417,7.9211,-0.153776,0.489515,0.311877,-0.723773,0.583212,1.86171,0.999898,-0.244469,0.21255,0.20168,0.323085,1.91246,1.10321,-2.42452,-2.55424,-2.72214,1.18472,-6.44638,2.84207,4.58962,-0.0326852,0.104046,0.0662894,-0.153838,0.123962,0.395707,0.212529,-0.0519619,-0.16279
-183.922,0.0498474,0.0587543,5,31,0,189.347,-0.160658,-8.28024,0.0982497,-0.299516,-0.360486,-0.309737,0.156643,-0.842292,0.391426,0.546877,8.06866,-0.146676,0.484849,0.307437,-0.745068,0.623806,1.80921,1.00598,-0.244352,0.215785,0.196249,0.323599,1.92061,0.792744,-2.41669,-2.90864,-2.49916,1.2639,-6.79617,3.15829,4.41256,-0.0316506,0.104623,0.0663404,-0.160775,0.134608,0.390402,0.217076,-0.0527277,-0.160658
-180.651,0.0669839,0.0587543,5,31,0,188.679,-0.159397,-8.51856,0.0549105,-0.226929,-0.324711,-0.317182,0.164267,-0.814283,0.440353,0.551199,8.00699,-0.160807,0.472935,0.305923,-0.718026,0.658902,1.80541,1.00747,-0.26125,0.212789,0.20233,0.324476,1.88509,0.439668,-1.81702,-2.59996,-2.53967,1.31528,-6.51996,3.5259,4.41345,-0.034218,0.100636,0.0650973,-0.152788,0.140207,0.384173,0.214378,-0.0555913,-0.159397
-182.977,0.0476607,0.0587543,5,31,0,194.829,-0.1606,-8.30342,-0.011199,-0.263734,-0.382445,-0.364404,0.0951392,-0.897894,0.271453,0.500105,7.58429,-0.113204,0.501513,0.35416,-0.712667,0.637886,1.83844,1.11928,-0.262917,0.196302,0.186863,0.333675,1.88253,-0.0849362,-2.00023,-2.90058,-2.76374,0.721563,-6.80989,2.05878,3.79294,-0.0222222,0.0984479,0.0695222,-0.139898,0.125218,0.360889,0.219716,-0.0516112,-0.1606
-183.23,0.0351184,0.0587543,6,63,0,194.354,-0.153796,-8.28274,-0.0481231,-0.245856,-0.344576,-0.350778,0.11609,-0.881166,0.237765,0.410662,7.90087,-0.0969907,0.499472,0.356089,-0.698707,0.648354,1.88729,1.13282,-0.283759,0.198323,0.192321,0.337741,1.89519,-0.380214,-1.94247,-2.72245,-2.77145,0.917215,-6.96198,1.87855,3.24459,-0.0192355,0.0990568,0.0706206,-0.13857,0.128584,0.374293,0.224663,-0.056276,-0.153796
-182.25,0.0289929,0.0587543,5,31,0,192.151,-0.150752,-8.34559,-0.0692579,-0.29117,-0.357744,-0.3539,0.115363,-0.88829,0.219396,0.390254,8.03268,-0.118312,0.465659,0.353883,-0.669207,0.578604,1.87455,1.07299,-0.295251,0.199093,0.199008,0.334879,1.90446,-0.556326,-2.33888,-2.87364,-2.84276,0.926675,-7.13535,1.76234,3.13479,-0.0235551,0.0927095,0.0704557,-0.133234,0.115196,0.37321,0.213625,-0.0587824,-0.150752
-187.068,0.071488,0.0587543,5,31,0,195.696,-0.15155,-8.42145,-0.198059,-0.269705,-0.355412,-0.392313,0.150736,-1.0094,0.421238,0.459926,7.87949,-0.086781,0.381788,0.396942,-0.671465,0.84979,2.06918,0.936197,-0.106297,0.206038,0.20559,0.343527,1.83479,-1.5606,-2.12514,-2.80046,-3.09123,1.18772,-7.95358,3.31914,3.62398,-0.0178802,0.0786629,0.0817853,-0.138348,0.175089,0.42633,0.192893,-0.0219013,-0.15155
-187.068,0.00271612,0.0587543,5,31,0,202.009,-0.15155,-8.42145,-0.198059,-0.269705,-0.355412,-0.392313,0.150736,-1.0094,0.421238,0.459926,7.87949,-0.086781,0.381788,0.396942,-0.671465,0.84979,2.06918,0.936197,-0.106297,0.206038,0.20559,0.343527,1.83479,-1.5606,-2.12514,-2.80046,-3.09123,1.18772,-7.95358,3.31914,3.62398,-0.0178802,0.0786629,0.0817853,-0.138348,0.175089,0.42633,0.192893,-0.0219013,-0.15155
-185.824,0.109968,0.0587543,5,31,0,198.943,-0.151817,-8.71716,0.0197951,-0.192804,-0.336592,-0.387901,0.154862,-1.00135,0.429145,0.40414,8.59688,-0.0549667,0.444352,0.349574,-0.67604,0.736436,2.04615,0.722064,-0.169958,0.201269,0.215929,0.34688,1.87627,0.170176,-1.65751,-2.89364,-3.33474,1.33133,-8.60848,3.68931,3.47434,-0.0110631,0.0894345,0.0703584,-0.136066,0.148222,0.411827,0.145329,-0.0342073,-0.151817
-189.615,0.231233,0.0587543,6,63,0,204.138,-0.185174,-3.3216,0.17383,-0.698133,-0.425739,-0.393563,1.16333,-0.835151,0.00531978,0.973004,5.08792,-0.0918743,0.3567,0.837953,-0.161159,0.817931,0.705452,1.07861,-0.898179,0.285619,0.337871,0.499622,7.33848,0.884432,-3.55205,-2.16612,-2.00242,5.91891,-4.24918,0.0270666,4.95056,-0.026241,0.10188,0.239335,-0.0460299,0.233616,0.20149,0.308072,-0.256537,-0.185174
-182.759,0.949704,0.0587543,6,63,0,201.12,-0.0914572,-10.3868,0.490074,-0.161332,-0.5583,-0.494555,0.00675826,-1.70249,1.01658,1.07273,5.03713,-0.218908,0.711214,0.560613,-0.186997,-0.132303,0.969549,-0.614469,-0.110544,0.158952,0.31884,0.372045,3.29602,2.46856,-0.812651,-2.81223,-2.49114,0.0340422,-8.57563,5.12063,5.40347,-0.0347958,0.113049,0.0891104,-0.0297234,-0.0210298,0.154111,-0.0976709,-0.0175711,-0.0914572
-182.095,0.779448,0.0587543,6,63,0,188.915,-0.102298,-13.4061,0.38186,-0.40276,-0.81181,-0.431263,0.340247,-1.02153,0.670644,0.493794,5.63247,-0.147011,0.314463,0.967841,-0.61556,0.975472,1.50672,-0.531253,0.698254,0.254871,0.242864,0.391347,2.4199,2.15082,-2.26853,-4.5725,-2.42908,1.91643,-5.75375,3.77738,2.78128,-0.0374689,0.0801476,0.246675,-0.156889,0.24862,0.384019,-0.135401,0.177965,-0.102298
-189.46,0.765514,0.0587543,6,63,0,196.824,-0.107974,-8.23723,0.245631,-1.27966,-0.777639,-0.896656,1.00302,-0.653621,0.185791,-0.240431,4.91358,-0.636605,0.696301,0.550153,-0.30848,0.524873,1.23857,2.46273,-0.836262,0.117263,0.346033,0.440391,4.69451,1.20693,-6.28769,-3.82099,-4.40579,4.92842,-3.21162,0.912898,-1.18138,-0.0746501,0.0816502,0.0645124,-0.0361732,0.0615481,0.145238,0.288787,-0.0980624,-0.107974
-187.49,0.816874,0.0587543,6,63,0,199.31,-0.162691,-8.38334,-0.889563,-0.53297,-0.987398,-0.625047,0.504565,-2.27123,0.693546,1.64516,3.38936,-0.271098,0.548908,1.11542,-0.871361,0.921865,1.01606,-0.828159,-0.0437722,0.196546,0.312291,0.307181,2.15013,-3.01505,-1.80643,-3.34665,-2.11851,1.71015,-7.69801,2.35068,5.57604,-0.0532834,0.107886,0.219232,-0.171263,0.181189,0.199703,-0.162772,-0.00860327,-0.162691
-186.415,0.87259,0.0587543,6,63,0,197.092,-0.11744,-6.38599,0.400711,-1.00612,-0.774474,-0.696922,1.29117,-1.2254,0.42207,-0.21782,3.48087,-0.222313,0.405462,1.37517,-0.785,0.130473,1.80295,0.925983,-1.07251,0.210711,0.153292,0.379519,3.5659,1.39482,-3.50215,-2.69584,-2.42589,4.49439,-4.26545,1.46917,-0.758204,-0.0468439,0.0854354,0.289764,-0.165408,0.0274922,0.379901,0.195115,-0.22599,-0.11744
-187.025,0.997677,0.0587543,6,63,0,195.528,-0.168756,-9.72431,-1.04311,-0.704573,-0.913489,-0.778409,-0.292929,-2.02032,0.668965,1.09334,3.37964,-0.227287,0.526899,0.347157,-0.23224,0.589848,0.642104,-0.479745,0.523987,0.204348,0.370002,0.307062,2.24822,-3.52533,-2.38121,-3.08727,-2.63075,-0.989997,-6.82797,2.26086,3.69511,-0.0464456,0.107671,0.0709407,-0.0474577,0.120534,0.131212,-0.0980347,0.107075,-0.168756
-187.77,0.979387,0.0587543,6,63,0,196.716,-0.126578,-8.27706,-0.909816,-0.650946,-0.55719,-0.398527,-0.0587194,-0.869374,0.219774,0.102689,5.01376,-0.21087,0.910601,1.51907,-0.701493,0.603607,1.14708,-0.115831,-0.892866,0.123349,0.288972,0.418649,2.61686,-4.5616,-3.26369,-2.79362,-1.99812,-0.294405,-4.35883,1.10189,0.514856,-0.0260106,0.112322,0.187376,-0.0865284,0.0744542,0.141491,-0.0142876,-0.110134,-0.126578
-195.326,1,0.0587543,5,31,0,202.775,-0.0129233,-10.2304,-1.16869,-0.351204,-0.70611,-0.614092,0.394202,-1.66811,2.46843,1.87062,4.44891,-0.730746,0.764422,1.49566,-1.12029,1.46266,-0.00095657,-0.345573,-0.714735,0.143684,0.365317,0.406983,4.3385,-5.19937,-1.56247,-3.14142,-2.73204,1.75377,-7.42127,10.9818,8.32221,-0.104997,0.109835,0.214903,-0.160968,0.210161,-0.000137444,-0.0496534,-0.102696,-0.0129233
-191.916,0.992587,0.0587543,6,63,0,204.977,-0.00293702,-11.206,-1.0283,-0.184624,-0.734183,-0.656795,0.43435,-2.07499,2.44086,1.20231,5.09303,-0.622993,0.831959,1.16705,-1.03513,1.41839,0.228792,0.2619,-1.09832,0.113734,0.252301,0.448165,3.69405,-5.23717,-0.940295,-3.73922,-3.34508,2.21216,-10.568,12.4314,6.12341,-0.0708557,0.0946224,0.132734,-0.11773,0.16132,0.0260216,0.0297871,-0.124917,-0.00293702
-184.84,0.974003,0.0587543,6,63,0,200.42,-0.117,-13.7568,0.0144075,-1.09321,-1.45021,-0.925718,0.290473,-1.9402,0.968978,-0.647614,3.26546,-0.231347,0.405377,0.952421,-1.29496,1.05392,1.33564,0.811064,-0.0578851,0.183015,0.250835,0.398804,3.86568,0.0470471,-3.56984,-4.73561,-3.02289,0.948527,-6.33564,3.16415,-2.11475,-0.04234,0.0741902,0.174308,-0.236998,0.192883,0.244443,0.148437,-0.0105939,-0.117
-192.806,0.779611,0.0587543,6,63,0,204.393,-0.151493,-2.84171,1.90187,-0.105636,-0.323725,-0.438695,0.889721,-2.08276,-0.11556,3.37538,3.73307,-0.0224975,0.925995,1.15345,0.389319,0.518719,1.15877,0.616849,-0.140126,0.113103,0.38355,0.331174,2.02915,7.0998,-0.394344,-1.20849,-1.63768,3.32139,-7.7751,-0.431392,12.6005,-0.00254454,0.104733,0.130459,0.0440332,0.0586687,0.131061,0.0697675,-0.0158487,-0.151493
-182.96,0.850968,0.0587543,6,63,0,203.16,-0.107032,-4.99192,-0.342561,-0.794321,-0.414715,-0.48182,0.547644,-0.635249,-0.354841,-0.79078,7.43552,-0.424132,0.516255,0.733048,-0.535961,0.0100123,2.54239,-0.218165,-0.874611,0.158544,0.24014,0.33653,2.34118,-2.54712,-5.90619,-3.08362,-3.58258,4.07202,-4.72341,-2.63843,-5.87986,-0.0672435,0.0818489,0.11622,-0.0849732,0.00158739,0.403079,-0.0345888,-0.138664,-0.107032
-183.487,0.193022,0.0587543,6,63,0,200.159,-0.143115,-6.94548,-0.556636,-1.18111,-0.733494,-0.921221,0.518433,-1.46837,0.380855,-0.653533,3.19375,-0.140166,0.290857,0.833254,-0.359942,1.20481,1.14254,0.278593,-1.01683,0.257538,0.242987,0.364526,2.5843,-1.77776,-3.77216,-2.3426,-2.94215,1.65575,-4.6896,1.21635,-2.08722,-0.036098,0.0749069,0.214595,-0.0926988,0.310284,0.294247,0.0717484,-0.261873,-0.143115
-179.5,0.813718,0.0587543,6,63,0,193.416,-0.126017,-7.18931,0.126255,-0.46259,-0.559086,-0.602121,0.578199,-1.45495,0.830839,1.83962,4.90636,-0.210897,0.498931,1.09173,-0.387462,-0.331628,1.13294,-0.0334673,-0.161135,0.188612,0.246998,0.347157,2.40933,0.619454,-2.26963,-2.74308,-2.95422,2.83685,-7.13852,4.07639,9.02582,-0.0397777,0.0941043,0.205913,-0.0730799,-0.062549,0.213686,-0.00631232,-0.030392,-0.126017
-179.318,0.949282,0.0587543,6,63,0,186.782,-0.118596,-7.9788,-0.234143,-0.642681,-0.842468,-0.647527,0.615529,-1.47368,0.284423,0.682384,3.7102,-0.14463,0.472303,0.500341,-0.660142,0.317709,1.63863,-0.437275,-0.207705,0.218979,0.152228,0.33401,2.02409,-0.868717,-2.38448,-3.12573,-2.40246,2.28374,-5.46767,1.05527,2.53178,-0.0316709,0.103424,0.109564,-0.144557,0.0695716,0.358827,-0.095754,-0.045483,-0.118596
-184.145,0.745507,0.0587543,6,63,0,193.002,-0.178579,-7.48844,0.156097,-1.39902,-0.716824,-1.16769,0.412633,-1.67126,0.960509,0.306116,3.27632,-0.485648,0.682914,0.919172,-0.907606,-0.351186,1.0325,1.072,-0.560759,0.132673,0.37869,0.307516,2.14536,0.511424,-4.58365,-2.34854,-3.82572,1.35192,-5.47558,3.14693,1.00293,-0.0644325,0.0906044,0.12195,-0.120415,-0.0465929,0.136985,0.142226,-0.0743977,-0.178579
-184.026,0.919658,0.0587543,6,63,0,196.189,-0.125568,-9.85489,-0.898372,-1.15473,-1.36625,-0.715374,0.667004,-1.21016,0.594065,0.808068,2.91942,-0.156782,0.377531,0.951907,-0.424056,0.607063,0.862485,-0.0980159,0.0863738,0.274782,0.254815,0.356316,3.64468,-2.62272,-3.37114,-3.98865,-2.08848,1.94726,-3.53296,1.73432,2.35909,-0.0430808,0.103739,0.261567,-0.116523,0.16681,0.236995,-0.026933,0.023734,-0.125568
-186.069,0.782395,0.0587543,5,63,0,200.846,-0.150449,-9.00589,-0.224776,-1.35935,-1.74646,-0.58103,1.43757,-0.620052,-0.194549,1.15375,2.17193,-0.213996,0.324593,0.483918,-0.343683,0.962738,1.08325,-0.0376699,-0.448525,0.309983,0.222996,0.387518,3.32481,-0.488196,-2.95241,-3.79319,-1.26195,3.12229,-1.34671,-0.422547,2.50585,-0.0663351,0.100618,0.150006,-0.106536,0.298432,0.335788,-0.011677,-0.139035,-0.150449
